"" "" "" "" "beta_1" "beta_2" "alpha_1" "" "" "" ""
"2" "mmds-1" "3" "30" "9" "-0.651735328793542" NA NA "-0.21492595316973" "2.42985190633946" "137.851574422311" "65.6458023925032"
"3" "cds-hnc" "3" "30" "9" NA NA NA "0.456997987070502" "2.42985190633947" "137.851574422311" "65.6458033706215"
"4" "cds-hrp" "3" "30" "9" NA NA NA "0.916366971889361" "11.0905756036036" "137.851574422311" "32.7379760732168"
"1" "mmds-2" "3" "30" "19" "-0.640638031927861" "-1.68448330004478" "-0.011493375912745" "1.3352276732697" "3.3295446534606" "137.851574422311" "154.601805748456"
"2" "mmds-1" "3" "30" "19" "-0.876078648427806" NA NA "0.505851148561842" "0.988297702876317" "137.851574422311" "91.6310973400232"
"3" "cds-hnc" "3" "30" "19" NA NA NA "0.327399790331722" "0.988297702876437" "137.851574422311" "91.6310910572177"
"4" "cds-hrp" "3" "30" "19" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "8" "-0.776669003251658" "-2.2841814705454" "0.148032033890675" "2.69254536760069" "0.614909264798614" "137.851574422311" "177.482219325665"
"2" "mmds-1" "3" "30" "8" "-0.845501000757919" NA NA "2.29330466329243" "-2.58660932658486" "137.851574422311" "87.1587399602027"
"3" "cds-hnc" "3" "30" "8" NA NA NA "0.344199559421252" "-2.58660932658484" "137.851574422311" "87.1587402681251"
"4" "cds-hrp" "3" "30" "8" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "15" "4.03558686615256" "-2.10593003816597" "-0.345140594410203" "2.65777222090764" "0.684455558184716" "137.851574422311" "153.835427885707"
"2" "mmds-1" "3" "30" "15" "-0.0117814943330927" NA NA "0.676024580611531" "0.647950838776937" "137.851574422311" "38.3311358898858"
"3" "cds-hnc" "3" "30" "15" NA NA NA "0.782653586015014" "0.647950838776949" "137.851574422311" "38.3311346629727"
"4" "cds-hrp" "3" "30" "15" NA NA NA "0.999999998384374" "3.2988467789064" "137.851574422311" "30.0000000484688"
"1" "mmds-2" "3" "30" "25" "0.873967869264163" "-1.66302052895826" "-0.25357813981551" "1.51620520087089" "2.96758959825823" "137.851574422311" "118.639161134349"
"2" "mmds-1" "3" "30" "25" "-0.46270696738418" NA NA "0.0934852896034872" "1.81302942079303" "137.851574422311" "52.7983603985216"
"3" "cds-hnc" "3" "30" "25" NA NA NA "0.568199463239639" "1.81302942079305" "137.851574422311" "52.7983603309873"
"4" "cds-hrp" "3" "30" "25" NA NA NA "0.896715427170114" "4.99459219308588" "137.851574422311" "33.4554297729382"
"1" "mmds-2" "3" "30" "14" "0.762592118632001" "-1.71842519743557" "-0.484629833162834" "1.90392065551639" "2.19215868896722" "137.851574422311" "169.556781693817"
"2" "mmds-1" "3" "30" "14" "-0.64790625544594" NA NA "-0.705095808109343" "3.41019161621869" "137.851574422311" "65.319215696356"
"3" "cds-hnc" "3" "30" "14" NA NA NA "0.459282918337285" "3.4101916162187" "137.851574422311" "65.3192156777945"
"4" "cds-hrp" "3" "30" "14" NA NA NA "0.603390220885081" "9.15542954042499" "137.851574422311" "49.7190689567269"
"1" "mmds-2" "3" "30" "21" "4.36684501533795" "-1.98583238347795" "-0.698300337162748" "4.06743367612373" "-2.13486735224746" "137.851574422311" "263.045444963431"
"2" "mmds-1" "3" "30" "21" "-0.447398245772149" NA NA "-2.61539179082092" "7.23078358164185" "137.851574422311" "52.003029789813"
"3" "cds-hnc" "3" "30" "21" NA NA NA "0.576889461457141" "7.23078358164187" "137.851574422311" "52.0030300505477"
"4" "cds-hrp" "3" "30" "21" NA NA NA "0.719357228045944" "12.490696640693" "137.851574422311" "41.7038973549925"
"1" "mmds-2" "3" "30" "20" "4.530781053694" "-1.42266356544037" "-0.496799403434113" "1.8675435692505" "2.26491286149899" "137.851574422311" "132.754753037331"
"2" "mmds-1" "3" "30" "20" "-0.71981821708847" NA NA "-0.217483344692801" "2.4349666893856" "137.851574422311" "72.0230081870255"
"3" "cds-hnc" "3" "30" "20" NA NA NA "0.416533558026228" "2.4349666893856" "137.851574422311" "72.0230085233877"
"4" "cds-hrp" "3" "30" "20" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "27" "4.61879106639214" "-2.36735187773473" "-0.820015478631229" "3.50856394853178" "-1.01712789706357" "137.851574422311" "393.392497911394"
"2" "mmds-1" "3" "30" "27" "-0.377354957429464" NA NA "-2.84133238458236" "7.68266476916471" "137.851574422311" "48.7281190187007"
"3" "cds-hnc" "3" "30" "27" NA NA NA "0.615661090815024" "7.68266476916537" "137.851574422311" "48.7281077975635"
"4" "cds-hrp" "3" "30" "27" NA NA NA "0.738235283066939" "11.8397861692894" "137.851574422311" "40.6374508075087"
"1" "mmds-2" "3" "30" "33" "0.264916676008835" "-1.62196685767797" "-0.810713552291201" "3.10816767232203" "-0.216335344644064" "137.851574422311" "237.795427146211"
"2" "mmds-1" "3" "30" "33" "-1.00136964100743" NA NA "-0.777955340702667" "3.55591068140533" "137.851574422311" "113.943858834144"
"3" "cds-hnc" "3" "30" "33" NA NA NA "0.263287531037596" "3.55591068140553" "137.851574422311" "113.94386920555"
"4" "cds-hrp" "3" "30" "33" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "26" "4.72752671024559" "-1.76007344895504" "-0.499503525212845" "1.97873674633323" "2.04252650733354" "137.851574422311" "171.069016231539"
"2" "mmds-1" "3" "30" "26" "-0.528776384668457" NA NA "-1.59843202508386" "5.19686405016772" "137.851574422311" "56.6058169279859"
"3" "cds-hnc" "3" "30" "26" NA NA NA "0.529980866426292" "5.19686405016772" "137.851574422311" "56.6058171161775"
"4" "cds-hrp" "3" "30" "26" NA NA NA "0.67862543312633" "7.52466054869477" "137.851574422311" "44.2070080718819"
"1" "mmds-2" "3" "30" "10" "-0.859266058645973" "-2.49042617653057" "-0.517279782035932" "3.06779774717194" "-0.135595494343878" "137.851574422311" "575.758583931939"
"2" "mmds-1" "3" "30" "10" "-1.04876775212671" NA NA "-1.00610624874817" "4.01221249749634" "137.851574422311" "124.307452444805"
"3" "cds-hnc" "3" "30" "10" NA NA NA "0.241337099191302" "4.01221249749636" "137.851574422311" "124.307452523989"
"4" "cds-hrp" "3" "30" "10" NA NA NA "0.0352776422894108" "0.657215870985334" "137.851574422311" "850.396966834856"
"1" "mmds-2" "3" "30" "39" "2.30789386395913" "-0.758011574007618" "-1.4394295244877" "3.68119737477661" "-1.36239474955322" "137.851574422311" "74.6904765200557"
"2" "mmds-1" "3" "30" "39" "-0.739003708031736" NA NA "3.67990068592621" "-5.35980137185242" "137.851574422311" "74.0309321104382"
"3" "cds-hnc" "3" "30" "39" NA NA NA "0.405236101988016" "-5.35980137185159" "137.851574422311" "74.030916428288"
"4" "cds-hrp" "3" "30" "39" NA NA NA "0.562461310268347" "-4.42153414716681" "137.851574422311" "53.3370019454088"
"1" "mmds-2" "3" "30" "16" "-1.3363315461653" "0.377371961831433" "0.247283446952347" "3.67789417272919" "-1.35578834545839" "137.851574422311" "55.9838906068783"
"2" "mmds-1" "3" "30" "16" "-0.197212980067587" NA NA "3.54409803371409" "-5.08819606742818" "137.851574422311" "42.4895840663058"
"3" "cds-hnc" "3" "30" "16" NA NA NA "0.706055388731304" "-5.08819606742817" "137.851574422311" "42.4895843566981"
"4" "cds-hrp" "3" "30" "16" NA NA NA "0.620440486581107" "-3.32863246156553" "137.851574422311" "48.3527439759982"
"1" "mmds-2" "3" "30" "31" "-0.882670473589928" "-3.32675037268743" "-0.670126587983786" "0.950330451618592" "4.09933909676282" "137.851574422311" "1007.79587592016"
"2" "mmds-1" "3" "30" "31" "-0.948780110328929" NA NA "-1.41836853551925" "4.8367370710385" "137.851574422311" "103.73940412372"
"3" "cds-hnc" "3" "30" "31" NA NA NA "0.289186160476602" "4.83673707103853" "137.851574422311" "103.739404232062"
"4" "cds-hrp" "3" "30" "31" NA NA NA "0.0329829725301507" "3.5812352674394" "137.851574422311" "909.560227556086"
"1" "mmds-2" "3" "30" "45" "0.044873001764979" "-1.90238759169265" "-0.603126194155152" "2.32210460731267" "1.35579078537465" "137.851574422311" "251.804573257648"
"2" "mmds-1" "3" "30" "45" "-0.769665247862082" NA NA "-1.73448220710111" "5.46896441420222" "137.851574422311" "77.4522713395995"
"3" "cds-hnc" "3" "30" "45" NA NA NA "0.38733531481112" "5.46896441420222" "137.851574422311" "77.452271592197"
"4" "cds-hrp" "3" "30" "45" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "37" "4.61828453932814" "-1.45679342047595" "-0.165490756227064" "1.97439641289426" "2.05120717421148" "137.851574422311" "92.6551320864626"
"2" "mmds-1" "3" "30" "37" "-0.374280147718099" NA NA "0.61577742459695" "0.768445150806101" "137.851574422311" "48.5969995928412"
"3" "cds-hnc" "3" "30" "37" NA NA NA "0.61732206001538" "0.768445150806113" "137.851574422311" "48.5969997560958"
"4" "cds-hrp" "3" "30" "37" NA NA NA "0.72357062966808" "5.46247786984639" "137.851574422311" "41.4610526877822"
"1" "mmds-2" "3" "30" "12" "4.1616780132532" "-1.62669665028782" "-0.309337453945074" "2.70099692303221" "0.598006153935584" "137.851574422311" "121.826328924925"
"2" "mmds-1" "3" "30" "12" "-0.408043945201633" NA NA "0.585825084999704" "0.828349830000591" "137.851574422311" "50.0930074037363"
"3" "cds-hnc" "3" "30" "12" NA NA NA "0.59888592492534" "0.828349830000726" "137.851574422311" "50.093012294019"
"4" "cds-hrp" "3" "30" "12" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "43" "-0.375924532642393" "-1.52113160580379" "0.211209561739902" "1.87873791257945" "2.24252417484111" "137.851574422311" "91.146199296046"
"2" "mmds-1" "3" "30" "43" "-0.621157672151913" NA NA "1.5794873746979" "-1.1589747493958" "137.851574422311" "63.1252131049587"
"3" "cds-hnc" "3" "30" "43" NA NA NA "0.475245985752119" "-1.15897474939543" "137.851574422311" "63.1252044191858"
"4" "cds-hrp" "3" "30" "43" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "22" "4.45425075610079" "-1.82416353669253" "-0.632216391907619" "3.02309831308665" "-0.0461966261732965" "137.851574422311" "215.088471314247"
"2" "mmds-1" "3" "30" "22" "-0.503450944225201" NA NA "-2.84530109818632" "7.69060219637264" "137.851574422311" "55.0707239789056"
"3" "cds-hnc" "3" "30" "22" NA NA NA "0.544754052397817" "7.69060219637266" "137.851574422311" "55.0707238761244"
"4" "cds-hrp" "3" "30" "22" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "49" "3.91119173060582" "-1.43749442467886" "-0.498891853511004" "2.33123702740781" "1.33752594518438" "137.851574422311" "134.827208358349"
"2" "mmds-1" "3" "30" "49" "-0.731101394379232" NA NA "0.428758010094975" "1.14248397981005" "137.851574422311" "73.1918937849659"
"3" "cds-hnc" "3" "30" "49" NA NA NA "0.409881427904921" "1.14248397981018" "137.851574422311" "73.1918988214295"
"4" "cds-hrp" "3" "30" "49" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "28" "-0.683023758047264" "-0.653522902454801" "-3.30619549002556" "3.34261940834484" "-0.685238816689686" "137.851574422311" "65.799528217931"
"2" "mmds-1" "3" "30" "28" "-0.653524693722568" NA NA "3.34261943764623" "-4.68523887529246" "137.851574422311" "65.7995247409922"
"3" "cds-hnc" "3" "30" "28" NA NA NA "0.455930241841542" "-4.68523887529158" "137.851574422311" "65.799539593661"
"4" "cds-hrp" "3" "30" "28" NA NA NA "0.720250270331676" "-1.60761913234765" "137.851574422311" "41.6521884624701"
"1" "mmds-2" "3" "30" "18" "0.446481354096947" "-1.60027051378114" "-0.56261028521052" "3.32510535201636" "-0.650210704032715" "137.851574422311" "176.411846025067"
"2" "mmds-1" "3" "30" "18" "-0.802400602952" NA NA "0.846960280766469" "0.306079438467062" "137.851574422311" "81.4136244363368"
"3" "cds-hnc" "3" "30" "18" NA NA NA "0.368488693712688" "0.306079438467062" "137.851574422311" "81.4136241135016"
"4" "cds-hrp" "3" "30" "18" NA NA NA "0.545657771126048" "6.17816510589715" "137.851574422311" "54.9795157101684"
"1" "mmds-2" "3" "30" "51" "5.12718654992126" "-1.16343501018993" "-0.497378998714392" "2.00174580019626" "1.99650839960748" "137.851574422311" "102.033661614815"
"2" "mmds-1" "3" "30" "51" "-0.758240957224149" NA NA "1.30777385058961" "-0.615547701179226" "137.851574422311" "76.1459889598044"
"3" "cds-hnc" "3" "30" "51" NA NA NA "0.393980093112546" "-0.615547701178917" "137.851574422311" "76.1459792625362"
"4" "cds-hrp" "3" "30" "51" NA NA NA "0.376390452697971" "2.2777983577895" "137.851574422311" "79.7044658942853"
"1" "mmds-2" "3" "30" "34" "6.5940570789604" "-1.79933373570675" "-0.281110998030617" "3.75707707104152" "-1.51415414208304" "137.851574422311" "126.175641877519"
"2" "mmds-1" "3" "30" "34" "0.0365678884487982" NA NA "1.27905351885594" "-0.558107037711888" "137.851574422311" "37.5090778582075"
"3" "cds-hnc" "3" "30" "34" NA NA NA "0.799806383963535" "-0.558107037711885" "137.851574422311" "37.5090779487549"
"4" "cds-hrp" "3" "30" "34" NA NA NA "1" "1.97894596958301" "137.851574422311" "30"
"1" "mmds-2" "3" "30" "55" "-0.416438097680026" "-2.25155536013653" "0.0295326165686126" "1.90117902407655" "2.1976419518469" "137.851574422311" "138.633035451889"
"2" "mmds-1" "3" "30" "55" "-0.545705304787157" NA NA "1.42797388491462" "-0.855947769829234" "137.851574422311" "57.6884124231827"
"3" "cds-hnc" "3" "30" "55" NA NA NA "0.520035039190071" "-0.855947769828898" "137.851574422311" "57.6884204701351"
"4" "cds-hrp" "3" "30" "55" NA NA NA "0.463631516128257" "2.92443955171781" "137.851574422311" "64.7065588865208"
"1" "mmds-2" "3" "30" "61" "4.78922816138315" "-1.56358254668969" "-0.261846532622854" "2.38054134682178" "1.23891730635645" "137.851574422311" "110.652397734757"
"2" "mmds-1" "3" "30" "61" "-0.435500679145824" NA NA "0.735725238750865" "0.52854952249827" "137.851574422311" "51.4056594973511"
"3" "cds-hnc" "3" "30" "61" NA NA NA "0.58359333498252" "0.52854952249828" "137.851574422311" "51.4056590466349"
"4" "cds-hrp" "3" "30" "61" NA NA NA "0.687435045008428" "5.27898811917633" "137.851574422311" "43.6404867890205"
"1" "mmds-2" "3" "30" "23" "-0.977086605928125" "4.61787285909546" "-0.632376656079471" "5.822781129885" "-5.64556225977001" "137.851574422311" "32.1490883481057"
"2" "mmds-1" "3" "30" "23" "5.89255477020798" NA NA "5.81357835606281" "-9.62715671212563" "137.851574422311" "30.0000571288963"
"3" "cds-hnc" "3" "30" "23" NA NA NA NA NA NA NA
"4" "cds-hrp" "3" "30" "23" NA NA NA "1" "-7.62715694845762" "137.851574422311" "30"
"1" "mmds-2" "3" "30" "40" "-0.308497669032989" "-1.81684078366046" "-0.158953061945294" "0.998065965161215" "4.00386806967757" "137.851574422311" "150.568069912726"
"2" "mmds-1" "3" "30" "40" "-0.670970163151402" NA NA "-0.360284904116358" "2.72056980823272" "137.851574422311" "67.3358768280367"
"3" "cds-hnc" "3" "30" "40" NA NA NA "0.445527754742523" "2.72056980823279" "137.851574422311" "67.3358723012385"
"4" "cds-hrp" "3" "30" "40" NA NA NA "0.485862567333796" "6.91034267005588" "137.851574422311" "61.7458557563449"
"1" "mmds-2" "3" "30" "32" "4.03483435820031" "-1.58012384346012" "-0.297893303905824" "2.41504556577122" "1.16990886845757" "137.851574422311" "117.068121000686"
"2" "mmds-1" "3" "30" "32" "-0.445049026217114" NA NA "0.515233792203695" "0.969532415592609" "137.851574422311" "51.8836621310278"
"3" "cds-hnc" "3" "30" "32" NA NA NA "0.578216698648881" "0.969532415592615" "137.851574422311" "51.8836624229307"
"4" "cds-hrp" "3" "30" "32" NA NA NA "0.714555305072482" "3.85027410203482" "137.851574422311" "41.9841540424319"
"1" "mmds-2" "3" "30" "29" "4.94868361520088" "-2.82138254822279" "-0.868171142527177" "2.97875509401259" "0.042489811974824" "137.851574422311" "500.271166135976"
"2" "mmds-1" "3" "30" "29" "-0.0312971807467185" NA NA "-1.05472312757466" "4.10944625514932" "137.851574422311" "38.6894906141663"
"3" "cds-hnc" "3" "30" "29" NA NA NA "0.775404365924915" "4.10944625514933" "137.851574422311" "38.6894906945946"
"4" "cds-hrp" "3" "30" "29" NA NA NA "1" "6.81281742139955" "137.851574422311" "30"
"1" "mmds-2" "3" "30" "67" "4.50237321170661" "-1.57872307718206" "-0.643829027304251" "3.27667311814483" "-0.553346236289653" "137.851574422311" "179.36715870713"
"2" "mmds-1" "3" "30" "67" "-0.724820012698496" NA NA "-1.41431109851069" "4.82862219702138" "137.851574422311" "72.5369948951854"
"3" "cds-hnc" "3" "30" "67" NA NA NA "0.413582062643841" "4.82862219702137" "137.851574422311" "72.5369949756131"
"4" "cds-hrp" "3" "30" "67" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "24" "3.80835921870509" "-1.39053284853724" "-0.06170324890058" "2.93086885986735" "0.138262280265294" "137.851574422311" "79.2000246851612"
"2" "mmds-1" "3" "30" "24" "-0.268912335661828" NA NA "1.90097436842422" "-1.80194873684844" "137.851574422311" "44.6525185401877"
"3" "cds-hnc" "3" "30" "24" NA NA NA "0.671854600063701" "-1.80194873684844" "137.851574422311" "44.6525185615394"
"4" "cds-hrp" "3" "30" "24" NA NA NA "0.770611082101993" "1.50488239409912" "137.851574422311" "38.9301434884236"
"1" "mmds-2" "3" "30" "38" "5.17548221963985" "-1.86082099501149" "-0.369256075846314" "2.7656033019149" "0.468793396170206" "137.851574422311" "147.912490863722"
"2" "mmds-1" "3" "30" "38" "-0.389537643029041" NA NA "0.830160584836" "0.339678830328" "137.851574422311" "49.2575435824247"
"3" "cds-hnc" "3" "30" "38" NA NA NA "0.60904376534172" "0.33967883032799" "137.851574422311" "49.2575438863047"
"4" "cds-hrp" "3" "30" "38" NA NA NA "0.683972001613431" "4.71917581819224" "137.851574422311" "43.8614445170747"
"1" "mmds-2" "3" "30" "35" "0.0583484013095344" "-1.8126309717732" "-0.512296533748673" "1.06573495001194" "3.86853009997612" "137.851574422311" "208.553134210814"
"2" "mmds-1" "3" "30" "35" "-0.742305636900818" NA NA "-2.00883213562247" "6.01766427124495" "137.851574422311" "74.3865894073104"
"3" "cds-hnc" "3" "30" "35" NA NA NA "0.403298501932393" "6.01766427124497" "137.851574422311" "74.3865892292084"
"4" "cds-hrp" "3" "30" "35" NA NA NA "0.56547449437284" "10.8533160824756" "137.851574422311" "53.0527907068074"
"1" "mmds-2" "3" "30" "44" "3.45262635921132" "-1.89524883735256" "-0.823868621768209" "3.68805644055665" "-1.3761128811133" "137.851574422311" "295.051178271524"
"2" "mmds-1" "3" "30" "44" "-0.786906474682" NA NA "-2.92664039028067" "7.85328078056134" "137.851574422311" "79.4973744237071"
"3" "cds-hnc" "3" "30" "44" NA NA NA "0.377370960709012" "7.85328078056134" "137.851574422311" "79.4973729394424"
"4" "cds-hrp" "3" "30" "44" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "30" "41" "3.06613594209586" "-1.35411307088571" "-0.201650894618937" "1.37780143736931" "3.24439712526137" "137.851574422311" "91.2659455279763"
"2" "mmds-1" "3" "30" "41" "-0.521704966536819" NA NA "0.490948734823876" "1.01810253035225" "137.851574422311" "56.1672158451155"
"3" "cds-hnc" "3" "30" "41" NA NA NA "0.534119357463114" "1.01810253035236" "137.851574422311" "56.1672210168339"
"4" "cds-hrp" "3" "30" "41" NA NA NA "0.655857608746957" "6.06162343222733" "137.851574422311" "45.741635989123"
"1" "mmds-2" "3" "30" "50" "-0.0771563199329" "-2.57510517044294" "-0.157415188619548" "2.88123963575556" "0.237520728488875" "137.851574422311" "154.298488363285"
"2" "mmds-1" "3" "30" "50" "-0.251717616317205" NA NA "2.3231096640344" "-2.6462193280688" "137.851574422311" "44.0994032974451"
"3" "cds-hnc" "3" "30" "50" NA NA NA "0.680281312853873" "-2.6462193280688" "137.851574422311" "44.0994033396947"
"4" "cds-hrp" "3" "30" "50" NA NA NA "1" "1.03567694348484" "137.851574422311" "30"
"1" "mmds-2" "3" "30" "57" "-0.0120334276974899" "-2.66073539879053" "-0.798011004394415" "1.80438962604481" "2.39122074791038" "137.851574422311" "513.67002853608"
"2" "mmds-1" "3" "30" "57" "-0.513227281892892" NA NA "-2.90802720195298" "7.81605440390596" "137.851574422311" "55.6516615702411"
"3" "cds-hnc" "3" "30" "57" NA NA NA "0.53906735228919" "7.81605440390661" "137.851574422311" "55.6516729729648"
"4" "cds-hrp" "3" "30" "57" NA NA NA "0.676922421899669" "9.96948368929619" "137.851574422311" "44.3182247026329"
"1" "mmds-2" "3" "30" "56" "4.32974616469506" "-1.74033377383025" "-0.564012630623154" "2.3523963149893" "1.29520737002139" "137.851574422311" "184.863466356902"
"2" "mmds-1" "3" "30" "56" "-0.593514726708258" NA NA "-1.93760554640756" "5.87521109281513" "137.851574422311" "61.0106128273176"
"3" "cds-hnc" "3" "30" "56" NA NA NA "0.491717735762992" "5.87521109281513" "137.851574422311" "61.0106120200228"
"4" "cds-hrp" "3" "30" "56" NA NA NA "0.680490046088032" "12.3309311651084" "137.851574422311" "44.0858763070269"
