"" "" "" "" "beta_1" "beta_2" "alpha_1" "" "" "" ""
"4" "cds-hrp" "3" "480" "24" NA NA NA "0.670753070972553" "4.62564207715706" "2205.62519075698" "715.613570436625"
"1" "mmds-2" "3" "480" "8" "3.50662476063836" "-1.49298072547058" "-0.414394908762824" "21.9958148786998" "-37.9916297573995" "2205.62519075698" "2052.37608360197"
"2" "mmds-1" "3" "480" "8" "-0.651378292798173" NA NA "-6.35680473482765" "14.7136094696553" "2205.62519075698" "1049.84342907547"
"3" "cds-hnc" "3" "480" "8" NA NA NA "0.457211035380496" "14.7136094696557" "2205.62519075698" "1049.84342646178"
"4" "cds-hrp" "3" "480" "8" NA NA NA "0.607087657945385" "48.978634108757" "2205.62519075698" "790.660119206676"
"1" "mmds-2" "3" "480" "15" "4.86969047527314" "-1.62000050353775" "-0.352737446313342" "24.9186929807787" "-43.8373859615573" "2205.62519075698" "2059.93309667588"
"2" "mmds-1" "3" "480" "15" "-0.516503599759154" NA NA "-6.96855697700709" "15.9371139540142" "2205.62519075698" "893.593463975847"
"3" "cds-hnc" "3" "480" "15" NA NA NA "0.537157014525953" "15.9371139540145" "2205.62519075698" "893.593468985237"
"4" "cds-hrp" "3" "480" "15" NA NA NA "0.658060652410622" "37.2436481530591" "2205.62519075698" "729.416047353163"
"1" "mmds-2" "3" "480" "22" "5.94181041652675" "-1.46687966970737" "-0.335045300598824" "22.6387492156366" "-39.2774984312732" "2205.62519075698" "1833.2755333966"
"2" "mmds-1" "3" "480" "22" "-0.5981545182739" NA NA "-0.132934798472175" "2.26586959694435" "2205.62519075698" "981.682650674074"
"3" "cds-hnc" "3" "480" "22" NA NA NA "0.488956376229718" "2.26586959694456" "2205.62519075698" "981.68266809653"
"4" "cds-hrp" "3" "480" "22" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "35" "0.711957427880721" "-1.53153107698596" "-0.463502642641827" "18.8897398095052" "-31.7794796190103" "2205.62519075698" "2322.58860677742"
"2" "mmds-1" "3" "480" "35" "-0.724948936866882" NA NA "-13.7179006261643" "29.4358012523286" "2205.62519075698" "1160.80529082406"
"3" "cds-hnc" "3" "480" "35" NA NA NA "0.413506037587922" "29.4358012523284" "2205.62519075698" "1160.805299966"
"4" "cds-hrp" "3" "480" "35" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "21" "5.01613801232097" "-1.4581049837451" "-0.358813146318811" "21.5688462608039" "-37.1376925216078" "2205.62519075698" "1874.29526921"
"2" "mmds-1" "3" "480" "21" "-0.621935118372976" NA NA "-1.5617055012021" "5.12341100240419" "2205.62519075698" "1010.990065412"
"3" "cds-hnc" "3" "480" "21" NA NA NA "0.474782108092073" "5.12341100240427" "2205.62519075698" "1010.99007696161"
"4" "cds-hrp" "3" "480" "21" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "28" "-0.142372189864919" "-1.74389070888984" "-0.179178784523232" "12.8959462598013" "-19.7918925196026" "2205.62519075698" "2194.83682855926"
"2" "mmds-1" "3" "480" "28" "-0.618994472868201" NA NA "-8.58392554409791" "19.1678510881958" "2205.62519075698" "1007.26842947497"
"3" "cds-hnc" "3" "480" "28" NA NA NA "0.476536286870246" "19.1678510881982" "2205.62519075698" "1007.26851915623"
"4" "cds-hrp" "3" "480" "28" NA NA NA "0.606386105695809" "44.4667671269143" "2205.62519075698" "791.574865405623"
"1" "mmds-2" "3" "480" "41" "0.05651136046384" "-1.72540944861048" "-0.271139027320079" "16.6117178637641" "-27.2234357275281" "2205.62519075698" "2283.82170119746"
"2" "mmds-1" "3" "480" "41" "-0.606095569597732" NA NA "-10.7811599995565" "23.5623199991131" "2205.62519075698" "991.27129200676"
"3" "cds-hnc" "3" "480" "41" NA NA NA "0.484226674432309" "23.5623199991134" "2205.62519075698" "991.271289552017"
"4" "cds-hrp" "3" "480" "41" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "13" "-0.244674007760721" "-1.78882819408989" "-0.203554020204402" "16.5494788002582" "-27.0989576005163" "2205.62519075698" "2435.96547382587"
"2" "mmds-1" "3" "480" "13" "-0.669450942298091" NA NA "-7.22286892023893" "16.4457378404779" "2205.62519075698" "1075.1892790438"
"3" "cds-hnc" "3" "480" "13" NA NA NA "0.446433058044589" "16.44573784048" "2205.62519075698" "1075.18919432722"
"4" "cds-hrp" "3" "480" "13" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "34" "4.31147645594168" "-1.50646774649447" "-0.413576327816019" "22.8809558291354" "-39.7619116582708" "2205.62519075698" "2070.39156129302"
"2" "mmds-1" "3" "480" "34" "-0.642833110753786" NA NA "-7.28342909547552" "16.566858190951" "2205.62519075698" "1038.2630214098"
"3" "cds-hnc" "3" "480" "34" NA NA NA "0.462310596285358" "16.5668581909511" "2205.62519075698" "1038.26302891773"
"4" "cds-hrp" "3" "480" "34" NA NA NA "0.617231479675442" "52.3739872998556" "2205.62519075698" "777.666103894114"
"1" "mmds-2" "3" "480" "47" "3.46165429325988" "-1.71510777645879" "-0.435336764147093" "19.8919955863471" "-33.7839911726942" "2205.62519075698" "2435.44659652131"
"2" "mmds-1" "3" "480" "47" "-0.556727563154657" NA NA "-18.9492345101677" "39.8984690203353" "2205.62519075698" "934.700414831482"
"3" "cds-hnc" "3" "480" "47" NA NA NA "0.513533460122354" "39.8984690203396" "2205.62519075698" "934.700535162081"
"4" "cds-hrp" "3" "480" "47" NA NA NA "0.638398549016532" "59.1773033586945" "2205.62519075698" "751.881408157101"
"1" "mmds-2" "3" "480" "14" "0.137924009358104" "-1.66159800268602" "-0.291253600765469" "18.904587048655" "-31.80917409731" "2205.62519075698" "2218.66092990811"
"2" "mmds-1" "3" "480" "14" "-0.62494841916376" NA NA "-7.45549147884665" "16.9109829576933" "2205.62519075698" "1014.83289147625"
"3" "cds-hnc" "3" "480" "14" NA NA NA "0.472984312434068" "16.9109829576952" "2205.62519075698" "1014.83281238193"
"4" "cds-hrp" "3" "480" "14" NA NA NA "-5.84845904311129" "2205.62519075698" "cds-hrp" "3"
"1" "mmds-2" "3" "480" "53" "0.110572085220508" "-1.7154932430988" "-0.286450039289086" "19.6501319371491" "-33.3002638742981" "2205.62519075698" "2283.72901138428"
"2" "mmds-1" "3" "480" "53" "-0.604037873539925" NA NA "-7.89644262103952" "17.792885242079" "2205.62519075698" "988.767914789874"
"3" "cds-hnc" "3" "480" "53" NA NA NA "0.485452643904536" "17.7928852420791" "2205.62519075698" "988.767917997768"
"4" "cds-hrp" "3" "480" "53" NA NA NA "0.616858104806335" "43.8181477181512" "2205.62519075698" "778.136813409783"
"1" "mmds-2" "3" "480" "30" "0.04853392536994" "-1.81719329582237" "-0.366949891504968" "21.1251448145393" "-36.2502896290786" "2205.62519075698" "2738.68569022813"
"2" "mmds-1" "3" "480" "30" "-0.634444572651873" NA NA "-14.4435985844659" "30.8871971689318" "2205.62519075698" "1027.13945928005"
"3" "cds-hnc" "3" "480" "30" NA NA NA "0.467317316432348" "30.8871971689352" "2205.62519075698" "1027.13934006229"
"4" "cds-hrp" "3" "480" "30" NA NA NA "0.278063146903353" "-15.4709654499419" "2205.62519075698" "1726.22659761106"
"1" "mmds-2" "3" "480" "20" "1.81259331862505" "-1.61267530674217" "-0.388423622241183" "23.9665492929686" "-41.9330985859372" "2205.62519075698" "2161.4012475276"
"2" "mmds-1" "3" "480" "20" "-0.580835028428621" NA NA "-7.50312971114676" "17.0062594222935" "2205.62519075698" "961.433863348569"
"3" "cds-hnc" "3" "480" "20" NA NA NA "0.499254308669941" "17.0062594222938" "2205.62519075698" "961.433865796299"
"4" "cds-hrp" "3" "480" "20" NA NA NA "0.630256722719928" "42.7608685384688" "2205.62519075698" "761.594414937008"
"1" "mmds-2" "3" "480" "26" "3.58596748109514" "-1.58338207617282" "-0.493790098316495" "21.1315247669659" "-36.2630495339319" "2205.62519075698" "2415.29735586777"
"2" "mmds-1" "3" "480" "26" "-0.68043914856564" NA NA "-18.4842861439243" "38.9685722878486" "2205.62519075698" "1091.18513566117"
"3" "cds-hnc" "3" "480" "26" NA NA NA "0.439888743168318" "38.9685722878527" "2205.62519075698" "1091.18500405984"
"4" "cds-hrp" "3" "480" "26" NA NA NA "0.605609184714842" "81.651813314272" "2205.62519075698" "792.590357139338"
"1" "mmds-2" "3" "480" "27" "0.574348897408099" "-1.66370946236111" "-0.349083213370651" "15.8782330337275" "-25.756466067455" "2205.62519075698" "2222.21354074224"
"2" "mmds-1" "3" "480" "27" "-0.580805464906318" NA NA "-15.5279512575941" "33.0559025151882" "2205.62519075698" "961.40006097568"
"3" "cds-hnc" "3" "480" "27" NA NA NA "0.499271863726891" "33.0559025151884" "2205.62519075698" "961.400060514059"
"4" "cds-hrp" "3" "480" "27" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "59" "0.417781176930729" "-1.69131874657331" "-0.349191894435281" "24.7185817716328" "-43.4371635432656" "2205.62519075698" "2303.11812114154"
"2" "mmds-1" "3" "480" "59" "-0.590824335914763" NA NA "-5.78112846355615" "13.5622569271123" "2205.62519075698" "973.003037649627"
"3" "cds-hnc" "3" "480" "59" NA NA NA "0.493318053339708" "13.5622569271139" "2205.62519075698" "973.003109759421"
"4" "cds-hrp" "3" "480" "59" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "36" "0.961032472360388" "-1.58732490239003" "-0.431451067648435" "7.76636506599662" "-9.53273013199325" "2205.62519075698" "2293.58401228974"
"2" "mmds-1" "3" "480" "36" "-0.656464656976149" NA NA "-26.715230761829" "55.4304615236581" "2205.62519075698" "1056.85813469767"
"3" "cds-hnc" "3" "480" "36" NA NA NA "0.454176376952053" "55.4304615236583" "2205.62519075698" "1056.85813784778"
"4" "cds-hrp" "3" "480" "36" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "32" "4.10223928528316" "-1.49351935230022" "-0.430154360276474" "23.3763210481341" "-40.7526420962683" "2205.62519075698" "2091.48167735982"
"2" "mmds-1" "3" "480" "32" "-0.667492821037322" NA NA "-6.01659395578701" "14.033187911574" "2205.62519075698" "1072.38591395819"
"3" "cds-hnc" "3" "480" "32" NA NA NA "0.447600058751835" "14.0331879115742" "2205.62519075698" "1072.38591822019"
"4" "cds-hrp" "3" "480" "32" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "65" "4.86290797299462" "-1.69446759631656" "-0.456762436716703" "15.8210762351359" "-25.6421524702717" "2205.62519075698" "2478.86007657748"
"2" "mmds-1" "3" "480" "65" "-0.575354288161401" NA NA "-27.1698774306777" "56.3397548613554" "2205.62519075698" "955.210746477431"
"3" "cds-hnc" "3" "480" "65" NA NA NA "0.502506914627375" "56.3397548613554" "2205.62519075698" "955.210736465061"
"4" "cds-hrp" "3" "480" "65" NA NA NA "0.631976484959155" "82.1052460577492" "2205.62519075698" "759.52193067915"
"1" "mmds-2" "3" "480" "19" "0.231005972564837" "-1.75580069635137" "-0.411749189427105" "10.7016024088386" "-15.4032048176772" "2205.62519075698" "2691.18297722611"
"2" "mmds-1" "3" "480" "19" "-0.647136465159886" NA NA "-29.3697872994607" "60.7395745989213" "2205.62519075698" "1044.06313998034"
"3" "cds-hnc" "3" "480" "19" NA NA NA "0.459742308942166" "60.7395745989215" "2205.62519075698" "1044.06314290378"
"4" "cds-hrp" "3" "480" "19" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "33" "4.47104549750396" "-1.51031338743292" "-0.280388881110727" "29.1937277991484" "-52.3874555982967" "2205.62519075698" "1761.26206518229"
"2" "mmds-1" "3" "480" "33" "-0.484510331806388" NA NA "2.28747901668247" "-2.57495803336494" "2205.62519075698" "863.764661237368"
"3" "cds-hnc" "3" "480" "33" NA NA NA "0.555706887397208" "-2.57495803336405" "2205.62519075698" "863.76471281146"
"4" "cds-hrp" "3" "480" "33" NA NA NA "0.674002874332273" "17.3690038878092" "2205.62519075698" "712.163135024507"
"1" "mmds-2" "3" "480" "42" "4.3052640962582" "-1.49387631416541" "-0.35516151831558" "21.3470167081362" "-36.6940334162724" "2205.62519075698" "1912.58645779023"
"2" "mmds-1" "3" "480" "42" "-0.591986506026349" NA NA "-5.50612095438717" "13.0122419087743" "2205.62519075698" "974.368313641219"
"3" "cds-hnc" "3" "480" "42" NA NA NA "0.492626816093498" "13.0122419087755" "2205.62519075698" "974.368394734115"
"4" "cds-hrp" "3" "480" "42" NA NA NA "0.630101537493247" "40.8159996720143" "2205.62519075698" "761.78198502673"
"1" "mmds-2" "3" "480" "38" "1.58074382051226" "-1.76633869791647" "-0.434689886322001" "13.568764104208" "-21.137528208416" "2205.62519075698" "2521.00323315501"
"2" "mmds-1" "3" "480" "38" "-0.536210500954015" NA NA "-27.5520262733866" "57.1040525467733" "2205.62519075698" "913.207836124756"
"3" "cds-hnc" "3" "480" "38" NA NA NA "0.525619667134001" "57.1040525467734" "2205.62519075698" "913.207838316349"
"4" "cds-hrp" "3" "480" "38" NA NA NA "0.652134433146719" "80.5516701795457" "2205.62519075698" "736.044557076789"
"1" "mmds-2" "3" "480" "71" "0.309925840508141" "-1.69776588479941" "-0.340346590161011" "21.7183605943706" "-37.4367211887411" "2205.62519075698" "2325.57002549039"
"2" "mmds-1" "3" "480" "71" "-0.601765382178219" NA NA "-9.28497758370568" "20.5699551674114" "2205.62519075698" "986.018512804622"
"3" "cds-hnc" "3" "480" "71" NA NA NA "0.486806275923027" "20.5699551674117" "2205.62519075698" "986.018512374102"
"4" "cds-hrp" "3" "480" "71" NA NA NA "0.616162356454572" "46.3775929209118" "2205.62519075698" "779.015457487444"
"1" "mmds-2" "3" "480" "40" "-0.0228869371152306" "-1.8676402510598" "-0.411131657239574" "8.57379737973156" "-11.1475947594631" "2205.62519075698" "3066.51367914514"
"2" "mmds-1" "3" "480" "40" "-0.667417228142183" NA NA "-33.4305811448435" "68.8611622896871" "2205.62519075698" "1072.27797320564"
"3" "cds-hnc" "3" "480" "40" NA NA NA "0.447645115424318" "68.8611622896874" "2205.62519075698" "1072.27797972287"
"4" "cds-hrp" "3" "480" "40" NA NA NA "0.264406736941773" "12.6456315864117" "2205.62519075698" "1815.38490868977"
"1" "mmds-2" "3" "480" "25" "-0.17303578321169" "-1.81883003374774" "-0.30577331471037" "20.775655062139" "-35.551310124278" "2205.62519075698" "2740.28784393698"
"2" "mmds-1" "3" "480" "25" "-0.682943608790226" NA NA "-10.5792683852447" "23.1585367704893" "2205.62519075698" "1094.89461605332"
"3" "cds-hnc" "3" "480" "25" NA NA NA "0.438398397240191" "23.1585367704918" "2205.62519075698" "1094.89451380685"
"4" "cds-hrp" "3" "480" "25" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "48" "4.23222208423083" "-1.60863212223496" "-0.490931088303388" "15.2325567724473" "-24.4651135448946" "2205.62519075698" "2451.14673970309"
"2" "mmds-1" "3" "480" "48" "-0.661878416752652" NA NA "-27.2714267583428" "56.5428535166856" "2205.62519075698" "1064.4257784699"
"3" "cds-hnc" "3" "480" "48" NA NA NA "0.450947362033618" "56.5428535166858" "2205.62519075698" "1064.42578538516"
"4" "cds-hrp" "3" "480" "48" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "31" "0.337085764320467" "-1.59655166329106" "-0.33352588283695" "15.9108105819398" "-25.8216211638795" "2205.62519075698" "2164.19797232815"
"2" "mmds-1" "3" "480" "31" "-0.64023397449885" NA NA "-11.8891199388861" "25.7782398777722" "2205.62519075698" "1034.79079926488"
"3" "cds-hnc" "3" "480" "31" NA NA NA "0.463861873791258" "25.7782398777723" "2205.62519075698" "1034.79080114268"
"4" "cds-hrp" "3" "480" "31" NA NA NA "0.614527043539112" "59.5642802641344" "2205.62519075698" "781.088489182902"
"1" "mmds-2" "3" "480" "44" "1.05288442897606" "-1.66145773515016" "-0.429307463516124" "19.3015817047458" "-32.6031634094916" "2205.62519075698" "2390.24747093001"
"2" "mmds-1" "3" "480" "44" "-0.611221031329728" NA NA "-17.0587015377323" "36.1174030754646" "2205.62519075698" "997.564588297764"
"3" "cds-hnc" "3" "480" "44" NA NA NA "0.481171850540658" "36.1174030754648" "2205.62519075698" "997.564590407062"
"4" "cds-hrp" "3" "480" "44" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "54" "0.0986298075028632" "-1.57817645412316" "-0.29631253899404" "21.4122187228549" "-36.8244374457097" "2205.62519075698" "2149.68362807452"
"2" "mmds-1" "3" "480" "54" "-0.676720665643381" NA NA "-3.07480568313751" "8.14961136627503" "2205.62519075698" "1085.72137341949"
"3" "cds-hnc" "3" "480" "54" NA NA NA "0.442102397976678" "8.14961136627596" "2205.62519075698" "1085.72132202124"
"4" "cds-hrp" "3" "480" "54" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "480" "46" "4.4769567871105" "-1.49031580846917" "-0.280475541452439" "29.1369088006346" "-52.2738176012692" "2205.62519075698" "1740.96501562672"
"2" "mmds-1" "3" "480" "46" "-0.512629691304868" NA NA "5.21565212449041" "-8.43130424898083" "2205.62519075698" "889.851786894849"
"3" "cds-hnc" "3" "480" "46" NA NA NA "0.539415635483682" "-8.43130424897956" "2205.62519075698" "889.851847860499"
"4" "cds-hrp" "3" "480" "46" NA NA NA "0.322635667136605" "-38.8201289147913" "2205.62519075698" "1487.74623791599"
