"","","","","beta_1","","","",""
"1",1,30,1,-0.367961042348750,2.93882885791706,-3.87765771583411,125.160628505216,48.3306398771525
"2",1,30,2,-0.588108804779476,-0.00212340152796821,2.00424680305594,125.160628505216,60.6142945286084
"3",1,30,3,-0.70509503473366,2.35235499061941,-2.70470998123882,125.160628505216,70.547819669817
"4",1,30,4,-0.496787125621445,0.096110596064124,1.80777880787175,125.160628505216,54.6829008210878
"5",1,30,5,-0.579073398908176,1.12248368852172,-0.244967377043444,125.160628505216,59.9640063999247
"6",1,30,6,-0.676690120697953,-2.05517571723298,6.11035143446596,125.160628505216,67.8547942533827
"7",1,30,7,-0.761163706844553,2.17986345743967,-2.35972691487935,125.160628505216,76.4765555223938
"8",1,30,8,6.23013343895215,7.74768848033238,-13.4953769606648,125.160628505216,30.0000290827701
"9",1,30,9,-0.0289672056362322,2.57806513441071,-3.15613026882141,125.160628505216,38.6458600380138
"10",1,30,10,-0.549493246335086,-0.660370938986988,3.32074187797398,125.160628505216,57.9371014418007
"11",1,30,11,-0.813084651621612,-0.786159348213118,3.57231869642624,125.160628505216,82.7797311367356
"12",1,30,12,-0.458439046260961,3.12308259048161,-4.24616518096322,125.160628505216,52.5735480602942
"13",1,30,13,0.417265470468516,5.87392772404495,-9.7478554480899,125.160628505216,33.3732578025342
"14",1,30,14,-0.549180663092018,1.83480581453376,-1.66961162906752,125.160628505216,57.9164885193083
"15",1,30,15,-0.61595228964902,2.49998700468614,-2.99997400937229,125.160628505216,62.7154823716544
"16",1,30,16,-0.621467766103971,0.391897461940443,1.21620507611911,125.160628505216,63.1497945937248
"17",1,30,17,-0.538112299190995,-0.686313610059957,3.37262722011991,125.160628505216,57.1970744111013
"18",1,30,18,-0.536059740854164,-0.618707833661889,3.23741566732378,125.160628505216,57.0658765851622
"19",1,30,19,-0.777133647803944,-2.58253802470001,7.16507604940001,125.160628505216,78.3270996395962
"20",1,30,20,-0.382087568380596,1.70565461636314,-1.41130923272628,125.160628505216,48.9318904491287
"21",1,30,21,0.653988011241884,4.33231735512458,-6.66463471024915,125.160628505216,32.0734228364289
"22",1,30,22,-0.198543211773513,5.21196946670875,-8.4239389334175,125.160628505216,42.5264314297654
"23",1,30,23,-0.534098008446606,-0.657535143424834,3.31507028684967,125.160628505216,56.9411227007877
"24",1,30,24,5.59097278914667,2.58171630172608,-3.16343260345217,125.160628505216,30.0001044251834
"25",1,30,25,-0.353119748470788,2.4980395972017,-2.9960791944034,125.160628505216,47.7211415213985
"26",1,30,26,-0.409747149220963,3.43662203546674,-4.87324407093348,125.160628505216,50.1718467157156
"27",1,30,27,-0.806091948154535,-1.75817125946819,5.51634251893637,125.160628505216,81.8814222743411
"28",1,30,28,-0.197487330193587,1.97272478676442,-1.94544957352884,125.160628505216,42.497174019788
"29",1,30,29,-0.492339134327083,-0.0438158546773808,2.08763170935476,125.160628505216,54.4276480628811
"30",1,30,30,-0.475206724566095,1.85089654468522,-1.70179308937045,125.160628505216,53.4708387295501
"31",1,30,31,-0.671403124860252,1.65552089007935,-1.31104178015869,125.160628505216,67.3748889719017
"32",1,30,32,-0.708409462692615,1.6614915421774,-1.32298308435480,125.160628505216,70.875058160954
"33",1,30,33,-0.618732893777847,1.80414597105499,-1.60829194210998,125.160628505216,62.9336710412372
"34",1,30,34,-0.557756427030173,-2.19771439457344,6.39542878914689,125.160628505216,58.4880039742624
"35",1,30,35,-0.448476147068737,4.91388425696305,-7.82776851392611,125.160628505216,52.058035396643
"36",1,30,36,-0.753183694896481,-3.19475255342635,8.38950510685271,125.160628505216,75.5798198563355
"37",1,30,37,-0.473566578267068,-2.28062707989504,6.56125415979008,125.160628505216,53.3813892980239
"38",1,30,38,-0.592196712632154,-1.98428399015471,5.96856798030941,125.160628505216,60.9134806780192
"39",1,30,39,-0.214511242270381,4.18192045357693,-6.36384090715387,125.160628505216,42.9779715862682
"40",1,30,40,-0.180413524890648,2.23784813572209,-2.47569627144419,125.160628505216,42.0341170075152
"41",1,30,41,-0.220235542469138,0.856046262707398,0.287907474585204,125.160628505216,43.1440735095140
"42",1,30,42,-0.414666166441902,3.4334420613574,-4.86688412271481,125.160628505216,50.4014280283039
"43",1,30,43,-0.458323581595874,0.817716063918785,0.364567872162429,125.160628505216,52.5674993983166
"44",1,30,44,-0.316264153536756,2.81162906745588,-3.62325813491175,125.160628505216,46.3002660567594
"45",1,30,45,-0.260827356382209,0.192360483506709,1.61527903298658,125.160628505216,44.3895864185609
"46",1,30,46,0.0276109098419739,1.51364593629630,-1.02729187259260,125.160628505216,37.6546351921673
"47",1,30,47,-0.59293726515041,-2.59384968931303,7.18769937862606,125.160628505216,60.9680159772626
"48",1,30,48,-0.823539158927767,-1.39454808113473,4.78909616226946,125.160628505216,84.152882922064
"49",1,30,49,-0.387676076761022,3.18955291065655,-4.37910582131311,125.160628505216,49.1756078323109
"50",1,30,50,-0.611009141584866,2.66116704308983,-3.32233408617966,125.160628505216,62.3314236165351
"51",1,30,51,-0.190609229717876,-0.539951470360992,3.07990294072198,125.160628505216,42.3083745687236
"52",1,30,52,0.34586902589353,2.56623764978789,-3.13247529957577,125.160628505216,33.9118154950374
"53",1,30,53,0.0485942531714107,3.88907752950687,-5.77815505901375,125.160628505216,37.3182224526557
"54",1,30,54,-0.503076360211453,1.43324976537625,-0.866499530752507,125.160628505216,55.0487499393204
"55",1,30,55,-0.392449092542828,-1.67212340852554,5.34424681705109,125.160628505216,49.3864498357591
"56",1,30,56,-0.771683782061307,3.03742587624387,-4.07485175248773,125.160628505216,77.6870718361017
"57",1,30,57,-0.970922894043494,1.01632456329034,-0.032649126580683,125.160628505216,107.878328023244
"58",1,30,58,-0.68624402874247,4.13770545209897,-6.27541090419795,125.160628505216,68.7387280849144
"59",1,30,59,-0.796690364265413,0.710896095409864,0.578207809180272,125.160628505216,80.6985834856505
"60",1,30,60,-0.70664562606383,0.356974929590178,1.28605014081964,125.160628505216,70.7005649684557
"61",1,30,61,-0.570633080826765,0.699214102112137,0.601571795775727,125.160628505216,59.3699671926036
"62",1,30,62,-0.969335402743321,-2.59731480770554,7.19462961541108,125.160628505216,107.574126086513
"63",1,30,63,-0.47707385745253,4.4596364103071,-6.91927282061421,125.160628505216,53.5731183217232
"64",1,30,64,-0.715039500538968,1.87486612567882,-1.74973225135765,125.160628505216,71.5380749600295
"65",1,30,65,-0.347441211380440,-0.00971487916105059,2.0194297583221,125.160628505216,47.4937635525911
"66",1,30,66,-0.707238195882465,-0.156237890730462,2.31247578146092,125.160628505216,70.7590986368472
"67",1,30,67,-0.67369554801331,1.05504718614101,-0.110094372282012,125.160628505216,67.5821735679409
"68",1,30,68,-0.639106722094984,2.52886501728561,-3.05773003457121,125.160628505216,64.5807548884828
"69",1,30,69,0.455602512943365,2.03315506288262,-2.06631012576525,125.160628505216,33.1162503407352
"70",1,30,70,-0.588391313843107,-1.95461073058467,5.90922146116935,125.160628505216,60.6348703078883
"71",1,30,71,-0.420428111617718,2.84784560835401,-3.69569121670802,125.160628505216,50.6739532073818
"72",1,30,72,0.102785704389455,3.12022906510171,-4.24045813020343,125.160628505216,36.5195324610460
"73",1,30,73,-0.569361178659911,1.83697808431004,-1.67395616862007,125.160628505216,59.2815545925356
"74",1,30,74,-0.860870587236355,-3.49898983331312,8.99797966662624,125.160628505216,89.3637402724198
"75",1,30,75,-0.641278755485611,0.366430065661026,1.26713986867795,125.160628505216,64.7614844568219
"76",1,30,76,-0.331798126701621,1.37016474888789,-0.740329497775776,125.160628505216,46.8835386628602
"77",1,30,77,-0.688289117916133,4.20612652674663,-6.41225305349326,125.160628505216,68.9307785878575
"78",1,30,78,-0.730937661442688,-3.07501813235881,8.15003626471761,125.160628505216,73.1746885401435
"79",1,30,79,-0.424989096886923,1.41957771352426,-0.839155427048513,125.160628505216,50.8924700679989
"80",1,30,80,-0.537066101106821,-0.925867172047636,3.85173434409527,125.160628505216,57.130116716446
"81",1,30,81,-0.426587615326316,-1.58822184038728,5.17644368077456,125.160628505216,50.9696456648606
"82",1,30,82,-0.131916400440119,-0.735814259117591,3.47162851823518,125.160628505216,40.8162787039024
"83",1,30,83,-0.182653779976713,1.38792442904606,-0.775848858092125,125.160628505216,42.0938115382309
"84",1,30,84,-0.363985786849676,0.363752635049509,1.27249472990098,125.160628505216,48.1651931335693
"85",1,30,85,-0.399081256042267,2.03831718774486,-2.07663437548972,125.160628505216,49.683592518299
"86",1,30,86,-1.05411326131378,4.96965875878883,-7.93931751757767,125.160628505216,125.550408192728
"87",1,30,87,-0.696161204949262,-3.31614961534777,8.63229923069555,125.160628505216,69.6795269152814
"88",1,30,88,-0.293198328652785,4.00455453039139,-6.00910906078277,125.160628505216,45.4739527931351
"89",1,30,89,-0.451855221240814,3.32673789551816,-4.65347579103632,125.160628505216,52.2314372822495
"90",1,30,90,-0.764202099390469,-4.19038461858434,10.3807692371687,125.160628505216,76.8228342008767
"91",1,30,91,-0.272596008379248,2.47916038733126,-2.95832077466253,125.160628505216,44.7740279915367
"92",1,30,92,-0.598333553118049,2.17181596216349,-2.34363192432698,125.160628505216,61.3685430682294
"93",1,30,93,-0.720303213182463,2.14620230434289,-2.29240460868578,125.160628505216,72.0725580233367
"94",1,30,94,-0.574056594747527,-3.22320194962516,8.44640389925032,125.160628505216,59.609374797367
"95",1,30,95,-0.242957450747133,2.23495300162440,-2.46990600324879,125.160628505216,43.8262905194513
"96",1,30,96,-0.616450093228818,-0.782094565428195,3.56418913085639,125.160628505216,62.7544298025163
"97",1,30,97,-0.713210487703043,-0.0761182710751453,2.15223654215029,125.160628505216,71.3540405481732
"98",1,30,98,0.245212036077962,1.29920466985230,-0.598409339704606,125.160628505216,34.8267550767749
"99",1,30,99,-0.160336802001589,1.94815440072525,-1.89630880145050,125.160628505216,41.5130297340146
"100",1,30,100,-0.388750875056379,3.46362048367133,-4.92724096734267,125.160628505216,49.2228683253867
"101",1,30,101,-0.726305926099042,0.672422275015665,0.65515544996867,125.160628505216,72.6909643354544
