"","","","","beta_1","","","",""
"1",3,30,1,-0.473812979423629,1.36262882786961,-0.725257655739221,137.851574422311,53.3948038176456
"2",3,30,2,-0.627519595386445,-0.173414502103989,2.34682900420798,137.851574422311,63.633466088708
"3",3,30,3,-0.713007978459044,2.10235126392607,-2.20470252785214,137.851574422311,71.3337172883019
"4",3,30,4,-0.78743775144487,-2.54359587431839,7.08719174863678,137.851574422311,79.5618345022745
"5",3,30,5,-0.738379782437558,1.31570202091018,-0.631404041820369,137.851574422311,73.9640656113258
"6",3,30,6,-0.707485698614681,-2.83337590205925,7.66675180411849,137.851574422311,70.7835732004605
"7",3,30,7,-0.755071971004401,1.06614568537026,-0.132291370740514,137.851574422311,75.7903578894328
"8",3,30,8,0.681401121076646,6.38762492006997,-10.7752498401399,137.851574422311,31.9604996358816
"9",3,30,9,-0.434264148409835,-2.01043731021084,6.02087462042168,137.851574422311,51.3445883461714
"10",3,30,10,-0.676414870920557,-1.52926642180323,5.05853284360646,137.851574422311,67.829648315507
"11",3,30,11,-0.897622281167497,0.15259997448642,1.69480005102716,137.851574422311,94.9944234876778
"12",3,30,12,-0.0436217796724265,3.77019939378378,-5.54039878756757,137.851574422311,38.9241994751269
"13",3,30,13,-0.0651444979689509,3.3892163639017,-4.77843272780339,137.851574422311,39.350379810839
"14",3,30,14,-0.879058720768355,0.566043192927403,0.867913614145194,137.851574422311,92.0856161712883
"15",3,30,15,-0.425013381697670,1.50068957594853,-1.00137915189706,137.851574422311,50.8936402229651
"16",3,30,16,-0.710142192371565,0.425561659071713,1.14887668185657,137.851574422311,71.0472458172272
"17",3,30,17,-0.702737761786864,-4.63089398257964,11.2617879651593,137.851574422311,70.3167728850625
"18",3,30,18,-0.510931833017769,2.46643511032414,-2.93287022064827,137.851574422311,55.5139642476158
"19",3,30,19,-0.904503383739745,-5.04898813733989,12.0979762746798,137.851574422311,96.107298507687
"20",3,30,20,6.2562320538332,1.64362748830952,-1.28725497661905,137.851574422311,30.0000276041827
"21",3,30,21,-0.364886568212521,4.80515403939096,-7.61030807878191,137.851574422311,48.2025408697303
"22",3,30,22,-0.61756616843368,-0.129487747339802,2.25897549467960,137.851574422311,62.8419308309384
"23",3,30,23,0.247704114362360,2.07933896679901,-2.15867793359801,137.851574422311,34.8016035746925
"24",3,30,24,-0.452335711979649,-0.432484889281342,2.86496977856268,137.851574422311,52.2562139057558
"25",3,30,25,-0.574454966923073,1.29480904461716,-0.589618089234325,137.851574422311,59.6373693532647
"26",3,30,26,-0.720812018361456,-3.04742828981447,8.09485657962894,137.851574422311,72.1246067112347
"27",3,30,27,-0.390961660300747,1.65871880766387,-1.31743761532773,137.851574422311,49.3204765808251
"28",3,30,28,-0.42974854015538,-0.493880187951988,2.98776037590398,137.851574422311,51.1231632960759
"29",3,30,29,-0.514524448820158,0.771839272466415,0.456321455067169,137.851574422311,55.7298298670766
"30",3,30,30,-0.633800652528928,0.32498374391121,1.35003251217758,137.851574422311,64.1434659118511
"31",3,30,31,-0.777279530827341,2.40503329977908,-2.81006659955817,137.851574422311,78.3443548620733
"32",3,30,32,-0.670665633164354,-1.58408386598141,5.16816773196282,137.851574422311,67.3084630609809
"33",3,30,33,-0.678192560855227,-3.77004813466381,9.54009626932762,137.851574422311,67.9923664452865
"34",3,30,34,-0.612513917528964,0.685262111976697,0.629475776046606,137.851574422311,62.447822518558
"35",3,30,35,-0.432018404458238,-1.77918905962557,5.55837811925114,137.851574422311,51.2341547964668
"36",3,30,36,-0.848519452762928,-2.57302878299323,7.14605756598645,137.851574422311,87.5850674088616
"37",3,30,37,-0.65603302276933,-2.41488607556753,6.82977215113507,137.851574422311,66.0162058090502
"38",3,30,38,-0.471721250560545,0.0121166889946006,1.9757666220108,137.851574422311,53.2811905204527
"39",3,30,39,-0.0975653426951084,3.94569628107634,-5.89139256215268,137.851574422311,40.03374359263
"40",3,30,40,-0.289267532079934,-1.14707726531336,4.29415453062673,137.851574422311,45.3376996036417
"41",3,30,41,-0.525720834542613,2.74978952364141,-3.49957904728283,137.851574422311,56.4153313090783
"42",3,30,42,-0.693713786324641,1.09168458541591,-0.183369170831814,137.851574422311,69.4451172205347
"43",3,30,43,-0.177430778481888,1.34102705530097,-0.682054110601944,137.851574422311,41.955127677752
"44",3,30,44,-0.311798016855624,-1.51815200509239,5.03630401018479,137.851574422311,46.1366259601339
"45",3,30,45,-0.410451493516074,-0.790855416474963,3.58171083294993,137.851574422311,50.2045477828918
"46",3,30,46,-0.619478664452573,-4.59255977880645,11.1851195576129,137.851574422311,62.9924553653766
"47",3,30,47,-0.603255567820514,1.57248403719972,-1.14496807439945,137.851574422311,61.7387265735996
"48",3,30,48,-0.652746474384277,0.360961454585317,1.27807709082937,137.851574422311,65.7325819259851
"49",3,30,49,-0.508462803085232,-2.40776160419476,6.81552320838952,137.851574422311,55.3667456015293
"50",3,30,50,6.5484511948667,2.01128658263632,-2.02257316527264,137.851574422311,30.0000153883696
"51",3,30,51,-0.308141483387678,1.38833340346114,-0.776666806922285,137.851574422311,46.0039702364022
"52",3,30,52,-0.238177434205247,2.63465678103424,-3.26931356206847,137.851574422311,43.6796710672602
"53",3,30,53,-0.653890814759515,-3.60529931409609,9.21059862819218,137.851574422311,65.8310649875697
"54",3,30,54,-0.710144052667366,1.2548266180608,-0.509653236121599,137.851574422311,71.0474310938862
"55",3,30,55,-0.878913328713588,0.63115327873922,0.737693442521559,137.851574422311,92.0633622883731
"56",3,30,56,-0.990811255145216,3.91188218625166,-5.82376437250333,137.851574422311,111.789959429441
"57",3,30,57,-0.603839384269559,-0.114978271588009,2.22995654317602,137.851574422311,61.7829457214719
"58",3,30,58,-0.830359999906127,-0.171742025483741,2.34348405096748,137.851574422311,85.068604557265
"59",3,30,59,-0.496388168658108,0.0258991470019166,1.94820170599617,137.851574422311,54.6598889105373
"60",3,30,60,-1.0754458468759,-1.92808729041382,5.85617458082763,137.851574422311,130.667367113317
"61",3,30,61,-0.613714569740076,2.89764962147668,-3.79529924295335,137.851574422311,62.5410191852256
"62",3,30,62,-0.718081104410725,2.02069201545001,-2.04138403090002,137.851574422311,71.8460409350644
