"","","","","beta_1","beta_2","alpha_1","",""
"126",1,30,126,-0.664631029168416,-2.98579788664265,0.279137807160148,90.0311844476208,59.4346982654428
"127",1,30,127,-1.36983133887056,-0.157604468919741,0.231878934598460,51.3707603205474,59.4346982654428
"128",1,30,128,3.76752579241636,-1.3807455190302,-0.148057094743319,61.7531878239839,59.4346982654428
"129",1,30,129,-0.416834862276647,-5.64353736647136,-0.827947402589102,647.253545826285,59.4346982654428
"130",1,30,130,4.39592908841022,-2.21804549495530,-0.0826872791671979,79.2422774906365,59.4346982654428
"131",1,30,131,-0.350009283874083,-3.47585341126078,-0.0488772855593562,120.460661726361,59.4346982654428
"132",1,30,132,-0.82732526708389,-2.79749333364003,0.0194852445905948,130.527950220086,59.4346982654428
"133",1,30,133,-4.05818064132594,-0.609801186614193,-7.49698022555378,47.1449854235623,59.4346982654428
"134",1,30,134,3.55908156716873,-1.03684961537323,-0.0833959683326265,50.129930061017,59.4346982654428
"135",1,30,135,-0.452092183919266,-3.22316468670357,-0.379014314353525,194.657036435442,59.4346982654428
"136",1,30,136,-0.300603649695659,-2.11663484175874,0.057087042231767,81.3921849690926,59.4346982654428
"137",1,30,137,3.51817098940622,-1.52842673100065,-0.0614762758756242,62.0173718520697,59.4346982654428
"138",1,30,138,4.01860952768195,-1.74250782142306,-0.367365309924156,86.557663573668,59.4346982654428
"139",1,30,139,-0.713542271166059,-0.71349395006269,-1.33357501104972,50.9586723584512,59.4346982654428
"140",1,30,140,3.77207616165856,-1.28384180419561,0.174298508780030,48.024558840166,59.4346982654428
"141",1,30,141,-1.58492934807832,4.43973983655572,0.189948650118777,44.3349131522202,59.4346982654428
"142",1,30,142,NA,NA,NA,NA,NA
"143",1,30,143,0.136741702283182,-1.98774481716219,-0.135801421204807,84.7570645804265,59.4346982654428
"144",1,30,144,-0.815092756211189,-4.05579521342895,0.0378033638143559,149.552381593236,59.4346982654428
"145",1,30,145,-0.570791392389078,-8.24458385428213,-1.37674912947934,3008.71044755771,59.4346982654428
"146",1,30,146,0.208259031854136,-4.20240698230699,-0.380674860830906,189.288470795989,59.4346982654428
"147",1,30,147,3.45466438534202,-0.944064291232786,-0.154063577688519,49.1661113085316,59.4346982654428
"148",1,30,148,-0.626893534600737,-4.21891010576830,-0.138003943200471,173.021865487238,59.4346982654428
"149",1,30,149,-3.69457877067986,-0.494365546473663,-8.69578979367218,43.6574980631445,59.4346982654428
"150",1,30,150,0.366436902323656,-3.12284850513501,-0.126595194214004,106.836959460532,59.4346982654428
"151",1,30,151,0.46317759131092,-1.82750801991693,-0.572946383360255,107.519401320424,59.4346982654428
"152",1,30,152,-0.851832314032515,-4.01286476914193,-0.166051789011299,208.763775830616,59.4346982654428
"153",1,30,153,-1.46271478750691,4.60865842796522,0.251347458199767,45.2284705454634,59.4346982654428
"154",1,30,154,0.409567013420232,-1.70231897872751,-0.0188696679622811,66.8860782308986,59.4346982654428
"155",1,30,155,-0.408384931725736,-1.62548595694867,0.190894854454979,66.0671252833096,59.4346982654428
"156",1,30,156,0.473289539841134,-3.48023821063782,-0.294470812349777,143.946316494954,59.4346982654428
"157",1,30,157,0.0271116476692736,-1.63927418544832,0.174662091236751,59.2114745712884,59.4346982654428
"158",1,30,158,-0.776875902868079,-0.776875818867115,-0.101146275082600,53.6448517283425,59.4346982654428
"159",1,30,159,-2.30033496435803,-0.692803389828513,-0.152895733906574,62.306458780486,59.4346982654428
"160",1,30,160,0.0471692068914298,-3.2206977833512,0.130682805476207,79.8841637434044,59.4346982654428
"161",1,30,161,-5.02664645387287,-0.677567913072768,0.222859781790861,90.0755539870626,59.4346982654428
"162",1,30,162,-0.660019188848591,-0.744648138830035,-7.4155913392806,52.2437421311034,59.4346982654428
"163",1,30,163,-2.22289387693459,-0.900179704462126,0.073579985072888,81.3641937547136,59.4346982654428
"164",1,30,164,1.23615418129603,-2.68028052905735,-0.0155447650728476,81.2021684828296,59.4346982654428
"165",1,30,165,3.19948376189307,-1.33609158314311,-0.0619670377705041,57.2121778894357,59.4346982654428
"166",1,30,166,7.72253356619167,-1.09331336372045,0.0904496028108917,47.1391691932593,59.4346982654428
"167",1,30,167,-1.39412475314456,-0.516719662967826,0.236196520335675,59.14763500903,59.4346982654428
"168",1,30,168,1.85006197148450,-0.964578636934552,-0.33057613158717,53.0766126281826,59.4346982654428
"169",1,30,169,-0.353028081966968,-8.00304237485728,-1.33364009392721,2360.41437830138,59.4346982654428
"170",1,30,170,0.091740522853578,-1.86187080928539,0.106458723677871,65.6946800675237,59.4346982654428
"171",1,30,171,4.13174225410467,-0.948924025544168,-0.0698685082946595,47.657709066213,59.4346982654428
"172",1,30,172,-0.656033410323685,-0.65630886417349,-2.18219463370252,48.7701447057964,59.4346982654428
"173",1,30,173,-0.384266373550557,-4.25476738942978,-0.303942068284347,199.933551511904,59.4346982654428
"174",1,30,174,1.76566721769045,-0.490277900229645,-0.360357508947160,40.5670627973796,59.4346982654428
"175",1,30,175,-6.47057417626783,0.105982346747591,-8.26944940316242,34.0881997247166,59.4346982654428
"176",1,30,176,-0.657532515401235,-4.11061975738447,-0.206521851806198,195.605125354605,59.4346982654428
"177",1,30,177,-0.650576112955065,-0.650577979760555,0.169438758028831,48.5625616532592,59.4346982654428
"178",1,30,178,-0.385490238621887,-2.806038310275,-0.0480018164194347,110.602857507993,59.4346982654428
"179",1,30,179,3.72941357195350,-1.15502277169689,-0.210548882168368,56.748079050074,59.4346982654428
"180",1,30,180,-0.326808664168046,-3.05369384114893,-0.136336535176188,127.011628136591,59.4346982654428
"181",1,30,181,3.60127543685125,-3.23999931428637,0.103138272402354,72.7785269417583,59.4346982654428
"182",1,30,182,0.263045939696823,-1.79947182953445,0.0361273574704864,66.910590742088,59.4346982654428
"183",1,30,183,-0.47073627912664,-5.36185323137762,-0.688460063072058,483.944958882096,59.4346982654428
"184",1,30,184,3.48100513572317,-1.12190647922229,-0.185173962235458,55.0251672512165,59.4346982654428
"185",1,30,185,-8.6368755120016,-0.644311878448011,-6.97121307631356,48.3380186112711,59.4346982654428
"186",1,30,186,0.038128826711145,-2.84527160834773,-0.337230476802837,142.852811856521,59.4346982654428
"187",1,30,187,-0.580769512818183,-5.64536977176297,-0.580549706623616,421.540267567274,59.4346982654428
"188",1,30,188,-2.68522451527632,-0.664512749452455,0.198748919958920,79.0229424084385,59.4346982654428
"189",1,30,189,-0.417402895193096,-1.54001345804648,0.0738382498966475,69.2892224539253,59.4346982654428
"190",1,30,190,4.38134039708003,-3.99811335281669,-0.131097290307836,109.392059854627,59.4346982654428
"191",1,30,191,-0.618514973608908,-0.516921222151392,-3.05847158784346,44.2819781026001,59.4346982654428
"192",1,30,192,-0.595347896450394,-3.91396131005702,0.0325775633989445,127.199322908615,59.4346982654428
"193",1,30,193,-3.33904648143878,-0.862761922913654,0.161593024434671,93.3956108714528,59.4346982654428
"194",1,30,194,5.0061857815985,-1.57350719523395,-0.248318034577075,72.7073557586546,59.4346982654428
"195",1,30,195,0.0199586155136595,-2.44690030252963,-0.0904998457150261,94.7848502385998,59.4346982654428
"196",1,30,196,NA,NA,NA,NA,NA
"197",1,30,197,-0.300520176846747,-1.65482583259938,0.105671519108963,68.0906580083114,59.4346982654428
"198",1,30,198,-0.677213580789946,-1.52244521592814,0.191721245978560,71.7204655777956,59.4346982654428
"199",1,30,199,0.151738918371844,-2.77015624715482,-0.0509645775289826,94.0656779945647,59.4346982654428
"200",1,30,200,0.436120772389751,-2.89113169702856,-0.253457155504772,121.782647078554,59.4346982654428
"201",1,60,1,-0.334066242218868,-3.01487364667373,0.111943964037098,182.569030681398,118.869396530886
"202",1,60,2,3.21257826584941,-0.990102041627305,-0.0224316278697113,95.2924312470835,118.869396530886
"203",1,60,3,-2.8695323918108,-0.715188573183245,0.142030861050968,158.549585592222,118.869396530886
"204",1,60,4,-0.293611645971938,-4.96710133082671,-0.283085762787702,387.417371228496,118.869396530886
"205",1,60,5,3.47648497688185,-1.52108080237833,-0.200228329558983,136.956975152167,118.869396530886
"206",1,60,6,-0.132823463702121,-1.97260659025675,0.102789220224993,142.679862813907,118.869396530886
"207",1,60,7,-2.94871664416478,-0.0554954156737168,0.193424021975767,119.495864503644,118.869396530886
"208",1,60,8,-0.323423013267917,-4.86446599913118,-0.391940276548901,479.221782565406,118.869396530886
"209",1,60,9,-0.667707714652894,-0.667707347153691,-0.963789374070278,98.378525768636,118.869396530886
"210",1,60,10,-0.550299729483921,-4.86927868343593,-0.520971289279919,692.482961897695,118.869396530886
"211",1,60,11,-2.72024792006220,0.332790901121536,-0.110788322956501,86.0833800855045,118.869396530886
"212",1,60,12,-0.37741001560228,-2.89795944333732,0.0211456135834423,205.412258301787,118.869396530886
"213",1,60,13,6.2118057730299,-1.07735521250689,-0.0126897439899288,98.8120791088055,118.869396530886
"214",1,60,14,-1.7769152089846,-0.305956252388544,0.099998272943696,108.514529765826,118.869396530886
"215",1,60,15,-0.308813484201953,-3.75118916727104,-0.00140213055782827,226.094550083462,118.869396530886
"216",1,60,16,-0.595213129104803,-4.13178082062839,0.109944088390326,230.326016806302,118.869396530886
"217",1,60,17,0.257285758833162,-1.73684855005028,0.161819948559730,118.124077575898,118.869396530886
"218",1,60,18,-1.53927063127032,-0.238220206232188,-0.186263027802570,90.1344508538638,118.869396530886
"219",1,60,19,-1.84439724078777,-0.190049690655240,0.203857668587503,112.411807124692,118.869396530886
"220",1,60,20,0.195638390910567,-0.993349656049658,-0.130561839211371,104.638193023913,118.869396530886
"221",1,60,21,-4.21313458967215,-0.489122967643836,0.104026649356648,138.621034807714,118.869396530886
"222",1,60,22,3.08107069504493,-0.848008733170557,-0.77898491963103,107.639478232086,118.869396530886
"223",1,60,23,-2.25145405500268,-0.153986930254022,0.195084174700236,116.639649861135,118.869396530886
"224",1,60,24,-0.528914764153657,-0.528914016526078,-1.06331470235461,89.2486505096167,118.869396530886
"225",1,60,25,-0.378401444122018,-3.20255054938343,-0.124800085526583,262.258929800244,118.869396530886
"226",1,60,26,-0.195970890587161,-2.72028329461979,-0.00431516637317958,191.85192191939,118.869396530886
"227",1,60,27,4.39244305398921,-1.50421360598292,0.254947553666348,96.3948339319125,118.869396530886
"228",1,60,28,-0.657891989263477,-2.41680749084784,0.237529982915398,173.542869952575,118.869396530886
"229",1,60,29,6.27217660213118,-1.10116174026583,-0.102194438132226,104.543070320249,118.869396530886
"230",1,60,30,-2.43606577121739,-0.396850683301037,-1.13051929451730,84.4936179851644,118.869396530886
"231",1,60,31,-2.52517962669745,-0.625871553647286,0.259902737317275,159.882590054189,118.869396530886
"232",1,60,32,-2.55369821488844,-0.172510772347201,-0.0994776480039118,97.7242775652535,118.869396530886
"233",1,60,33,3.68314855034323,-1.05420211793284,-0.0471901356257347,99.416401962745,118.869396530886
"234",1,60,34,2.40156212088511,-0.84916129872972,-1.09440211580052,111.075877979815,118.869396530886
"235",1,60,35,-2.29864547591017,-0.485989624635446,0.208658996393765,136.906501890919,118.869396530886
"236",1,60,36,-2.11520242425934,-0.710111842474527,0.137774715564063,145.1287140182,118.869396530886
"237",1,60,37,-0.521455310187201,-7.02606355941937,-0.577827345181628,841.27807246056,118.869396530886
"238",1,60,38,-0.44538207588743,-5.80072624552068,-0.319101762716122,460.776848157241,118.869396530886
"239",1,60,39,-0.601045573377951,-3.18416974191946,-0.000471945776819049,247.942329851434,118.869396530886
"240",1,60,40,-2.73499150723059,-0.518079842230125,0.202534636851369,145.248596467385,118.869396530886
"241",1,60,41,-2.18879872037928,-0.530402483918412,0.0263221091705404,121.897958444174,118.869396530886
"242",1,60,42,3.19367313603081,-0.996732888981544,-0.117280372877486,99.682292871295,118.869396530886
"243",1,60,43,-2.59908182509292,-0.394580259620374,0.285870651008269,145.413124264134,118.869396530886
"244",1,60,44,-0.315705724717249,-1.57095846653181,0.208903035712806,124.202980501973,118.869396530886
"245",1,60,45,5.39937187869464,-1.26959855361080,-0.155980479488580,117.367812308489,118.869396530886
"246",1,60,46,-4.33071828636703,-0.566105702423487,-0.0530412713258554,128.467079027213,118.869396530886
"247",1,60,47,4.77260218030369,-1.43522955603178,-0.100814290223788,122.723667345381,118.869396530886
"248",1,60,48,3.55471080884269,-1.51699723361503,-0.205010709949662,137.145663546571,118.869396530886
"249",1,60,49,3.78835779171116,-1.24032090972013,0.0836988003434181,100.240040107892,118.869396530886
"250",1,60,50,-0.223791566806484,-1.84544047367520,0.25934583939549,124.433932567079,118.869396530886
"251",1,60,51,-2.60760113628578,-0.672098835066573,-0.211866773418228,121.514409387503,118.869396530886
"252",1,60,52,-3.63158693797563,-0.806618713399971,-0.160379149902102,142.666875098143,118.869396530886
"253",1,60,53,-1.81493433867333,-0.237269202153149,0.270241669172147,119.330900608887,118.869396530886
"254",1,60,54,-0.204655119962944,-2.99379388830212,0.217988537832137,151.803420444406,118.869396530886
"255",1,60,55,-3.01497123935284,-0.484329181614705,0.0833284590025915,130.950644207488,118.869396530886
"256",1,60,56,-2.94765472694073,-0.658605401928384,-8.20569537902588,97.7078579652893,118.869396530886
"257",1,60,57,-0.4695943631678,-4.2316184426141,0.127950649865981,208.478461378219,118.869396530886
"258",1,60,58,6.52945179534928,-1.29786499802746,-0.153066100591768,118.878923113455,118.869396530886
"259",1,60,59,-7.94211332963943,-0.546762998246085,-9.65994070004634,90.29756459943,118.869396530886
"260",1,60,60,6.80675907532281,-1.45542781084490,-0.268308413158801,138.602760606305,118.869396530886
"261",1,60,61,5.76905928875527,-2.30307639623409,0.159248390938517,122.676234040194,118.869396530886
"262",1,60,62,-1.53250958342723,-0.139315154001799,0.249628150568098,107.404035158125,118.869396530886
"263",1,60,63,-0.492483829019824,-2.40902835434700,0.195061176434500,164.459008596637,118.869396530886
"264",1,60,64,-0.456916134072615,-2.48795770938895,0.0729003067765397,186.217942715336,118.869396530886
"265",1,60,65,-2.43747585396899,-0.48610556784322,0.212577762335973,139.701393051136,118.869396530886
"266",1,60,66,-0.471605306929891,-6.67108588812836,-0.414217509519163,574.594938650821,118.869396530886
"267",1,60,67,-0.460961241112635,-2.29931247592799,0.00402191206736929,191.648378166189,118.869396530886
"268",1,60,68,6.60933331692885,-1.03155484267114,-0.211500183313552,105.719071562996,118.869396530886
"269",1,60,69,-2.22023264891718,-0.712824074361713,0.047669782579399,139.334830841113,118.869396530886
"270",1,60,70,-2.77886985280575,-0.605247282810345,0.240204549916964,159.35476524973,118.869396530886
"271",1,60,71,-0.123983604421594,-2.35309526122818,-0.0654680260214878,186.159879883008,118.869396530886
"272",1,60,72,-0.420767132125963,-3.984942190791,-0.196795417625476,330.658758724481,118.869396530886
"273",1,60,73,-0.691795766049153,-0.691760081826764,0.074487662951366,100.203770432247,118.869396530886
"274",1,60,74,-0.123845231444008,-4.05343602710321,-0.0573681343242995,234.046012247123,118.869396530886
"275",1,60,75,-0.215352214685739,-1.47833203099271,0.148893043145039,121.540903651782,118.869396530886
"276",1,60,76,-0.533327500650876,-2.22358418878014,0.0151738729885961,191.725342008051,118.869396530886
"277",1,60,77,-0.511250949323888,-3.9956635745183,0.0327092682524433,242.662198619295,118.869396530886
