"1" "960" "1" "-435.44262935325" "0.513319031706182" "1870.18197398435" "2465.81192018551" NA "hn+cov1"
"2" "960" "1" "-455.849643398794" "0.435534732169757" "2204.1870121757" "2465.81192018551" NA "hr+cov1"
"1" "960" "5" "-510.962613495983" "0.48675372820397" "1972.24991689785" "2465.81192018551" NA "hn+cov1"
"2" "960" "5" "-494.217194386234" "0.473696398173503" "2026.61452293411" "2465.81192018551" NA "hr+cov1"
"1" "960" "6" "-517.947881259209" "0.485039433878323" "1979.2205188843" "2465.81192018551" NA "hn+cov1"
"2" "960" "6" "-507.566574436184" "0.484894232051857" "1979.81319748372" "2465.81192018551" NA "hr+cov1"
"1" "960" "2" "-536.824158228014" "0.477111845869889" "2012.10682214291" "2465.81192018551" NA "hn+cov1"
"2" "960" "2" "-535.489937793152" "0.422896734348717" "2270.05772810814" "2465.81192018551" NA "hr+cov1"
"1" "960" "4" "-491.917097494274" "0.494277769509482" "1942.2277496977" "2465.81192018551" NA "hn+cov1"
"2" "960" "4" "-487.356908623114" "0.477127569629497" "2012.04051307592" "2465.81192018551" NA "hr+cov1"
"1" "960" "3" "-461.628976500531" "0.506460819056035" "1895.50694521502" "2465.81192018551" NA "hn+cov1"
"2" "960" "3" "-445.984352392012" "0.493768435779809" "1944.23120320332" "2465.81192018551" NA "hr+cov1"
"1" "960" "11" "-465.614159059993" "0.503875458216704" "1905.23270055183" "2465.81192018551" NA "hn+cov1"
"2" "960" "11" "-465.311385729699" "0.43141075275156" "2225.25746953934" "2465.81192018551" NA "hr+cov1"
"1" "960" "8" "-469.809541806679" "0.504493486773735" "1902.89869972208" "2465.81192018551" NA "hn+cov1"
"2" "960" "8" "-448.894961297821" "0.492226820117777" "1950.32038231947" "2465.81192018551" NA "hr+cov1"
"1" "960" "17" "-527.540797978014" "0.479138473299162" "2003.59614912535" "2465.81192018551" NA "hn+cov1"
"2" "960" "17" "-505.858605707466" "0.42616994233443" "2252.62249782659" "2465.81192018551" NA "hr+cov1"
"1" "960" "10" "-531.161909271258" "0.4812925118527" "1994.62899662526" "2465.81192018551" NA "hn+cov1"
"2" "960" "10" "-515.177331371536" "0.463881188228766" "2069.49543193498" "2465.81192018551" NA "hr+cov1"
"1" "960" "9" "-493.482811474136" "0.494017516522118" "1943.25093320252" "2465.81192018551" NA "hn+cov1"
"2" "960" "9" "-477.343280014113" "0.469746843831025" "2043.65396512451" "2465.81192018551" NA "hr+cov1"
"1" "960" "15" "-467.475037758101" "0.503316233993005" "1907.34956507153" "2465.81192018551" NA "hn+cov1"
"2" "960" "15" "-454.740211567683" "0.504947801079481" "1901.18661364146" "2465.81192018551" NA "hr+cov1"
"1" "960" "12" "-473.734955345243" "0.50464340590164" "1902.33338784003" "2465.81192018551" NA "hn+cov1"
"2" "960" "12" "-482.816849599353" "0.442209853957349" "2170.91498845838" "2465.81192018551" NA "hr+cov1"
"1" "960" "14" "-504.904618296515" "0.491378285614325" "1953.68828478003" "2465.81192018551" NA "hn+cov1"
"2" "960" "14" "-478.030494090265" "0.475805968875365" "2017.6291656641" "2465.81192018551" NA "hr+cov1"
"1" "960" "23" "-512.939426818854" "0.486514025458484" "1973.22163342631" "2465.81192018551" NA "hn+cov1"
"2" "960" "23" "-512.11339228548" "0.439913604090931" "2182.24667542122" "2465.81192018551" NA "hr+cov1"
"1" "960" "20" "-459.649539634516" "0.505082627738562" "1900.67911125407" "2465.81192018551" NA "hn+cov1"
"2" "960" "20" "-456.78475852285" "0.454804332900044" "2110.79783228668" "2465.81192018551" NA "hr+cov1"
"1" "960" "18" "-535.916780228941" "0.477531099724439" "2010.34027009753" "2465.81192018551" NA "hn+cov1"
"2" "960" "18" "-509.13920111214" "0.499820920572272" "1920.68791138403" "2465.81192018551" NA "hr+cov1"
"1" "960" "21" "-482.031909734525" "0.501025820188682" "1916.06891564685" "2465.81192018551" NA "hn+cov1"
"2" "960" "21" "-462.896206367827" "0.498329185070479" "1926.437440874" "2465.81192018551" NA "hr+cov1"
"1" "960" "26" "-441.391053962456" "0.515291726294407" "1863.02234445642" "2465.81192018551" NA "hn+cov1"
"2" "960" "26" "-415.654857446007" "0.510464595360449" "1880.63973236405" "2465.81192018551" NA "hr+cov1"
