"1" "cds-hnc-w" "1" "60" "4" "ll" "-12.6804355769473" "0.603561945968958" "99.4098458339285" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "4" "ll" "-10.8343914906052" "0.724642742608187" "82.7994216626577" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "5" "ll" "-4.97022994059767" "0.700536984796408" "85.6485828759454" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "5" "ll" "-3.37737258041644" "0.770811612921138" "77.8400312011628" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "6" "ll" "-26.9547472619449" "0.499206911760989" "120.190643571712" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "6" "ll" "-24.9954943491038" "0.610207999881806" "98.327127818091" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "2" "ll" "-17.0408523945822" "0.56536846740241" "106.125480035472" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "2" "ll" "-15.5152315500278" "0.760229895471935" "78.9234945341807" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "3" "ll" "-14.3551891002079" "0.587964355602279" "102.047002387652" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "3" "ll" "-12.1134768164527" "0.659328436671253" "91.0016869633616" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "10" "ll" "-8.83199508396039" "0.645389400904033" "92.9671294817588" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "10" "ll" "-15.5414824597162" "0.735641803692797" "81.5614334297075" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "12" "ll" "-22.7633071318528" "0.524555062638529" "114.38265355442" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "12" "ll" "-24.1275710849795" "0.618452930814069" "97.0162756299369" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "16" "ll" "-10.7235093881779" "0.623627600671239" "96.2112644395777" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "16" "ll" "-8.43790059570629" "0.730732296025879" "82.1094131548759" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "11" "ll" "-13.6903010044322" "0.594001735277389" "101.009805925872" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "11" "ll" "-11.9859036026024" "0.739448684481765" "81.1415332249193" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "22" "ll" "-14.7315888420503" "0.584630599108503" "102.6289080515" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "22" "ll" "-16.3733389083023" "0.77357390998271" "77.5620780713003" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "17" "ll" "-16.8885057948832" "0.566580987257401" "105.898364663517" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "17" "ll" "-17.0672019154036" "0.73487121803096" "81.6469587157953" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "28" "ll" "-27.8299361184043" "0.4942885902967" "121.386576946849" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "28" "ll" "-27.8816727377427" "0.279722279801828" "214.498466273432" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "23" "ll" "-25.7767342162557" "0.506017892835758" "118.572882203347" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "23" "ll" "-24.5627052261657" "0.36268488973376" "165.432863894729" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "34" "ll" "-10.5187522314748" "0.625860332212671" "95.8680346266324" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "34" "ll" "-8.50670478098078" "0.80616329380672" "74.4266086795874" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "9" "ll" "-11.3267460717353" "0.617204809054906" "97.2124635449211" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "9" "ll" "-8.78521802320735" "0.666375466339147" "90.0393292232391" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "1" "ll" "-8.87674088640353" "0.644842809965708" "93.0459316173359" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "1" "ll" "-11.0221235608274" "0.438903544179642" "136.704295956749" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "40" "ll" "-13.6660869568388" "0.59422532431934" "100.971798986735" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "40" "ll" "-11.0135344959576" "0.585055201065466" "102.554425446918" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "29" "ll" "-6.8217496571206" "0.671885507667944" "89.3009289756148" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "29" "ll" "-7.06559491204959" "0.510417148692518" "117.550909395767" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "15" "ll" "-20.5372543738145" "0.539440837346557" "111.226284415419" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "15" "ll" "-19.7846353053483" "0.398309321115876" "150.636695701492" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "46" "ll" "-15.6922401342273" "0.576379539747686" "104.098074033415" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "46" "ll" "-14.2754078768499" "0.507665803899054" "118.187988119701" "119.999993821089" "mt"
"1" "cds-hnc-w" "1" "60" "7" "ll" "-19.3796392680704" "0.547649042048026" "109.559216566179" "119.999993821089" "mt"
"2" "cds-hnc-w" "1" "60" "7" "ll" "-16.3081661104472" "0.542816048387576" "110.534683302435" "119.999993821089" "mt"
