"1" "cds-hnc-w" "1" "960" "4" "ll" "-322.6512933164" "0.555698230491072" "1727.55633781962" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "4" "ll" "-327.602405577466" "0.550050519421184" "1745.29423408272" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "2" "ll" "-262.818460090891" "0.586221259042014" "1637.60693627659" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "2" "ll" "-266.194887083098" "0.523375965048589" "1834.24548337996" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "6" "ll" "-289.451400539939" "0.572029868646825" "1678.23404444062" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "6" "ll" "-296.297595891928" "0.516050987208446" "1860.28129738318" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "1" "ll" "-321.376944738224" "0.556300244138857" "1725.68682130648" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "1" "ll" "-325.833236533854" "0.513496598050812" "1869.53526789481" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "3" "ll" "-303.021934118797" "0.5651859179066" "1698.55612035728" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "3" "ll" "-300.741596668073" "0.659158709414042" "1456.40190486657" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "5" "ll" "-286.34209184189" "0.573633063023274" "1673.54370220646" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "5" "ll" "-286.779354325737" "0.659885826831425" "1454.79711938902" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "10" "ll" "-273.07232423148" "0.580631068321512" "1653.37346273111" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "10" "ll" "-261.359227505691" "0.47788985770055" "2008.83108216443" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "8" "ll" "-260.54916089917" "0.587481249254706" "1634.09470722322" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "8" "ll" "-260.373265229115" "0.475527010498287" "2018.81276732115" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "12" "ll" "-326.713119234903" "0.553791759028415" "1733.5035856876" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "12" "ll" "-325.607129826224" "0.54135484490923" "1773.32854601304" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "7" "ll" "-271.686281411462" "0.58137712668461" "1651.25175370167" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "7" "ll" "-261.934284155139" "0.467457970664113" "2053.66056468379" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "9" "ll" "-333.820855657919" "0.55049997401726" "1743.86929211717" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "9" "ll" "-329.181357482435" "0.646381318266378" "1485.19143866156" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "11" "ll" "-249.504127690021" "0.593737010493622" "1616.87747779421" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "11" "ll" "-247.132211136909" "0.457307590597753" "2099.24352828951" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "16" "ll" "-273.258887790433" "0.580530785502502" "1653.65907196297" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "16" "ll" "-271.377654027099" "0.661876098190527" "1450.42252262093" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "14" "ll" "-298.380191039008" "0.567499376250862" "1691.63181524914" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "14" "ll" "-305.444669776443" "0.493338098527105" "1945.92714989202" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "13" "ll" "-284.483729902513" "0.574597726151259" "1670.73407413256" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "13" "ll" "-283.988748322229" "0.439949859697675" "2182.06683975236" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "18" "ll" "-308.343816474318" "0.562567196757832" "1706.46281107864" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "18" "ll" "-313.901977212314" "0.510923419118593" "1878.95086440962" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "15" "ll" "-329.768016494904" "0.552370124665343" "1737.96510189906" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "15" "ll" "-334.590058368459" "0.535834478154914" "1791.59803845705" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "22" "ll" "-308.298745698244" "0.562589219136517" "1706.39601212665" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "22" "ll" "-312.111514662094" "0.536378958513539" "1789.77938034787" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "17" "ll" "-270.049383397879" "0.582262019397935" "1648.74226382248" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "17" "ll" "-283.145059741137" "0.667622099614531" "1437.9392182408" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "20" "ll" "-343.242813724946" "0.546220334159969" "1757.53251932003" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "20" "ll" "-346.11000048695" "0.524848025146254" "1829.10090922508" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "19" "ll" "-268.202799800731" "0.583265255622877" "1645.90637063544" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "19" "ll" "-268.782836362151" "0.53395432970984" "1797.9065747471" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "24" "ll" "-261.092571654845" "0.587178781560284" "1634.93646253537" "1919.99990113742" "mt"
"2" "cds-hnc-w" "1" "960" "24" "ll" "-262.229258854439" "0.554039878027603" "1732.72726038715" "1919.99990113742" "mt"
"1" "cds-hnc-w" "1" "960" "21" "ll" "-325.184047634863" "0.554507254350935" "1731.26680033015" "1919.99990113742" "mt"
