"1" "mmds-MS" "1" "120" "2" "13.1459382615642" "-24.2918765231284" "0.619106210333759" "193.827808535967" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "2" "ll" "-24.2918765231255" "0.619106126110099" "193.827834904447" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "2" "ll" "-23.4858536113525" "0.559873247080128" "214.334227659258" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "4" "16.3164571536139" "-30.6329143072278" "0.588310776415874" "203.973826097608" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "4" "ll" "-30.6329143072278" "0.588310775220631" "203.973826512012" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "4" "ll" "-28.4164779171313" "0.518047065513794" "231.639184908779" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "3" "19.9588877614345" "-37.917775522869" "0.558218717347154" "214.969502581857" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "3" "ll" "-37.917775522869" "0.558218716402007" "214.969502945832" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "3" "ll" "-35.8561640697314" "0.427809319038091" "280.49879855309" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "1" "24.9153449030273" "-43.8306898060545" "0.00548071028366376" "21894.9723282549" "239.999987642178" "2"
"2" "cds-hnc" "1" "120" "1" "ll" "-35.1158928940559" "0.569238822109285" "210.807828523266" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "1" "ll" "-34.4929298370731" "0.423452020756313" "283.385115946955" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "8" "20.4576035514223" "-38.9152071028445" "0.554442751814346" "216.433526468359" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "8" "ll" "-38.9152071028445" "0.554442754209263" "216.433525533474" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "8" "ll" "-40.6743276510192" "0.723692652613535" "165.816247500418" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "6" "20.8688005821553" "-39.7376011643107" "0.551383727475231" "217.634279033725" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "6" "ll" "-39.7376011643057" "0.551383633989255" "217.634315933176" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "6" "ll" "-38.4345838912323" "0.665873759412017" "180.214339886232" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "5" "17.7971687132126" "-29.5943374264251" "0.312320194468448" "384.221072237207" "239.999987642178" "2"
"2" "cds-hnc" "1" "120" "5" "ll" "-27.2656576580841" "0.604024999218179" "198.667273962704" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "5" "ll" "-25.2135766962184" "0.448430985330002" "267.599706366614" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "7" "12.1698615056423" "-22.3397230112846" "0.629729335952935" "190.558059072174" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "7" "ll" "-22.3397230112846" "0.629729332208797" "190.558060205161" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "7" "ll" "-20.9701249311376" "0.526139031582166" "228.076597243023" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "14" "15.2641786577767" "-28.5283573155534" "0.597976059619573" "200.676930237547" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "14" "ll" "-28.5283573155533" "0.597976057863056" "200.676930827023" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "14" "ll" "-26.2693847628772" "0.504271620352924" "237.966990718248" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "11" "20.7599498562971" "-39.5198997125942" "0.552188829761471" "217.316963930321" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "11" "ll" "-39.5198997125941" "0.552188832309854" "217.316962927391" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "11" "ll" "-37.2446888306871" "0.505814459335964" "237.241142053426" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "12" "10.9335458763266" "-19.8670917526532" "0.644151330970261" "186.291627806231" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "12" "ll" "-19.8670917526532" "0.64415132596921" "186.291629252558" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "12" "ll" "-22.7557039040498" "0.790070311890058" "151.885216029606" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "9" "9.82187652076562" "-17.6437530415312" "0.658201382425458" "182.31502273332" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "9" "ll" "-17.6437530415312" "0.658201381427124" "182.315023009848" "239.999987642178" "mt"
"3" "cds-hnc" "1" "120" "9" "ll" "-15.605943200823" "0.733423185929946" "163.616316339721" "239.999987642178" "mt"
"1" "mmds-MS" "1" "120" "20" "21.4248564599793" "-40.8497129199586" "0.547321985839292" "219.249368935885" "239.999987642178" "1"
"2" "cds-hnc" "1" "120" "20" "ll" "-40.8497129199586" "0.547321979182757" "219.249371602397" "239.999987642178" "mt"
