"1","mmds-MS","1","30","2","1.83334915540202","-1.66669831080405","0.694518371347369","43.1954016447396","68.0823746032834","1"
"2","cds-hnc","1","30","2","ll","-1.66669831080404","0.694518659240631","43.1953837392954","68.0823746032834","mt"
"3","cds-hrp","1","30","2","ll","-2.00436183519767","0.543764113119263","55.1709818213402","68.0823746032834","mt"
"4","cds-hnc-w","1","30","2","ll","-1.66669831080404","0.694518659240631","43.1953837392954","68.0823746032834","mt"
"5","cds-hrp-w","1","30","2","ll","-2.00436183519767","0.543764113119263","55.1709818213402","68.0823746032834","mt"
"1","mmds-MS","1","30","1","3.22586272063358","-4.45172544126716","0.621687880457276","48.2557259728689","68.0823746032834","1"
"2","cds-hnc","1","30","1","ll","-4.45172544126714","0.621684440571513","48.2559929800094","68.0823746032834","mt"
"3","cds-hrp","1","30","1","ll","-4.66575637788223","0.712606689098938","42.0989592981982","68.0823746032834","mt"
"4","cds-hnc-w","1","30","1","ll","-4.45172544126714","0.621684440571513","48.2559929800094","68.0823746032834","mt"
"5","cds-hrp-w","1","30","1","ll","-4.66575637788223","0.712606689098938","42.0989592981982","68.0823746032834","mt"
"1","mmds-MS","1","30","4","7.57127940389771","-13.1425588077954","0.491776065440592","61.0033755366325","68.0823746032834","1"
"2","cds-hnc","1","30","4","ll","-13.1425588077954","0.491774175171339","61.0036100198789","68.0823746032834","mt"
"3","cds-hrp","1","30","4","ll","-10.4312642612041","0.398807525481168","75.2242575257438","68.0823746032834","mt"
"4","cds-hnc-w","1","30","4","ll","-13.1425588077954","0.491774175171339","61.0036100198789","68.0823746032834","mt"
"5","cds-hrp-w","1","30","4","ll","-10.4312642612041","0.398807525481168","75.2242575257438","68.0823746032834","mt"
"1","mmds-MS","1","30","3","8.87533172107767","-15.7506634421553","0.464941714793337","64.5242167899148","68.0823746032834","1"
"2","cds-hnc","1","30","3","ll","-15.7506634421535","0.464945387791","64.5237070584416","68.0823746032834","mt"
"3","cds-hrp","1","30","3","ll","-12.7940588873058","0.519425468721476","57.7561205726831","68.0823746032834","mt"
"4","cds-hnc-w","1","30","3","ll","-15.7506634421535","0.464945387791","64.5237070584416","68.0823746032834","mt"
"5","cds-hrp-w","1","30","3","ll","-12.7940588873058","0.519425468721476","57.7561205726831","68.0823746032834","mt"
"1","mmds-MS","1","30","7","2.46899358641257","-2.93798717282514","0.657491027594216","45.6279990766887","68.0823746032834","1"
"2","cds-hnc","1","30","7","ll","-2.93798717282512","0.657490854906208","45.6280110607463","68.0823746032834","mt"
"3","cds-hrp","1","30","7","ll","-3.08175038078069","0.813098918344118","36.8958798532105","68.0823746032834","mt"
"4","cds-hnc-w","1","30","7","ll","-2.93798717282512","0.657490854906208","45.6280110607463","68.0823746032834","mt"
"5","cds-hrp-w","1","30","7","ll","-3.08175038078069","0.813098918344118","36.8958798532105","68.0823746032834","mt"
"1","mmds-MS","1","30","11","7.98443863871789","-13.9688772774358","0.48290004761548","62.1246573657167","68.0823746032834","1"
"2","cds-hnc","1","30","11","ll","-13.9688772774358","0.482901329383951","62.1244924677919","68.0823746032834","mt"
"3","cds-hrp","1","30","11","ll","-12.4704486262429","0.51929746536211","57.7703570709338","68.0823746032834","mt"
"4","cds-hnc-w","1","30","11","ll","-13.9688772774358","0.482901329383951","62.1244924677919","68.0823746032834","mt"
"5","cds-hrp-w","1","30","11","ll","-12.4704486262429","0.51929746536211","57.7703570709338","68.0823746032834","mt"
"1","mmds-MS","1","30","15","0.954999465629384","0.0900010687412323","0.765223920420011","39.2042109498274","68.0823746032834","1"
"2","cds-hnc","1","30","15","ll","0.0900010687412509","0.765224163411951","39.204198500786","68.0823746032834","mt"
"3","cds-hrp","1","30","15","ll","-1.03688798525384","0.812864271049846","36.9065304854079","68.0823746032834","mt"
"4","cds-hnc-w","1","30","15","ll","0.0900010687412509","0.765224163411951","39.204198500786","68.0823746032834","mt"
"5","cds-hrp-w","1","30","15","ll","-1.03688798525384","0.812864271049846","36.9065304854079","68.0823746032834","mt"
"1","mmds-MS","1","30","6","5.8681492184407","-9.7362984368814","0.533049681441092","56.2799323299386","68.0823746032834","1"
"2","cds-hnc","1","30","6","ll","-9.73629843688137","0.533047723590731","56.280139042548","68.0823746032834","mt"
"3","cds-hrp","1","30","6","ll","-9.69667493256894","0.710915126913429","42.1991301975112","68.0823746032834","mt"
"4","cds-hnc-w","1","30","6","ll","-9.73629843688137","0.533047723590731","56.280139042548","68.0823746032834","mt"
"5","cds-hrp-w","1","30","6","ll","-9.69667493256894","0.710915126913429","42.1991301975112","68.0823746032834","mt"
"1","mmds-MS","1","30","19","3.31676059634769","-4.63352119269537","0.617830412567569","48.5570140118653","68.0823746032834","1"
"2","cds-hnc","1","30","19","ll","-4.63352119269461","0.61782663414647","48.5573109703261","68.0823746032834","mt"
"3","cds-hrp","1","30","19","ll","-3.16410359043349","0.474407739870527","63.2367423183008","68.0823746032834","mt"
"4","cds-hnc-w","1","30","19","ll","-4.63352119269461","0.61782663414647","48.5573109703261","68.0823746032834","mt"
"5","cds-hrp-w","1","30","19","ll","-3.16410359043349","0.474407739870527","63.2367423183008","68.0823746032834","mt"
"1","mmds-MS","1","30","23","3.4865281088482","-4.97305621769639","0.610836850977752","49.1129504580146","68.0823746032834","1"
"2","cds-hnc","1","30","23","ll","-4.97305621769639","0.610832377278238","49.1133101583036","68.0823746032834","mt"
"3","cds-hrp","1","30","23","ll","-6.5829009426147","0.733273460977735","40.9124311685827","68.0823746032834","mt"
