"","","","","beta_1","","","",""
"1",1,30,1,-0.752532259857998,4.59875224852412,-7.19750449704825,52.579685446718,81.3370847192407
"2",1,30,2,-0.777672235399798,4.96868930324855,-7.9373786064971,53.6804169089515,81.3370847192407
"3",1,30,3,-0.477933263301976,1.83923923842216,-1.67847847684432,43.2192371688855,81.3370847192407
"4",1,30,4,0.168253816186342,0.161978447663043,1.67604310467391,33.6060120455715,81.3370847192407
"5",1,30,5,-0.759689273527517,4.70179399543615,-7.4035879908723,52.8884529098164,81.3370847192407
"6",1,30,6,-0.273306691719708,0.875288668399932,0.249422663200136,38.7792202416267,81.3370847192407
"7",1,30,7,-0.717709208714768,4.12272159189539,-6.24544318379078,51.1286061425679,81.3370847192407
"8",1,30,8,-0.854616019351041,6.2427811898938,-10.4855623797876,57.3372033459834,81.3370847192407
"9",1,30,9,-0.68849850622174,3.75493830884743,-5.50987661769486,49.9754632365212,81.3370847192407
"10",1,30,10,-0.247075487962566,0.793887691825645,0.412224616348709,38.3281816810574,81.3370847192407
"11",1,30,11,-0.827930021114128,5.77634976635288,-9.55269953270576,56.0188349412855,81.3370847192407
"12",1,30,12,-0.958241885977377,8.30120228130344,-14.6024045626069,62.9802314915125,81.3370847192407
"13",1,30,13,-0.432464648133968,1.56473461040660,-1.12946922081321,42.0755195477081,81.3370847192407
"14",1,30,14,-0.41306152200488,1.45949247011271,-0.918984940225419,41.6169675204763,81.3370847192407
"15",1,30,15,-0.578192677133883,2.60421515948956,-3.20843031897911,46.1153532965714,81.3370847192407
"16",1,30,16,-0.484333312401196,1.8812221925712,-1.7624443851424,43.3883142451392,81.3370847192407
"17",1,30,17,-0.624932079167583,3.04822058700554,-4.09644117401108,47.6590304106993,81.3370847192407
"18",1,30,18,-0.742934664338685,4.4633833233389,-6.9267666466778,52.1713092593597,81.3370847192407
"19",1,30,19,0.895311231522485,0.00918083104599245,1.98163833790802,30.8365004624941,81.3370847192407
"20",1,30,20,-0.596286918087177,2.76893448204705,-3.53786896409409,46.6975394026554,81.3370847192407
"21",1,30,21,-0.694452628450413,3.82762855240121,-5.65525710480242,50.2058634948442,81.3370847192407
"22",1,30,22,-0.95397982341997,8.20894688629464,-14.4178937725893,62.7313699661931,81.3370847192407
"23",1,30,23,-0.615154320053266,2.9502740550037,-3.90054811000740,47.3252567274758,81.3370847192407
"24",1,30,24,-0.577237053775406,2.59575929708898,-3.19151859417796,46.0851359320163,81.3370847192407
"25",1,30,25,-0.274825062856367,0.880235764869755,0.23952847026049,38.8060527798606,81.3370847192407
"26",1,30,26,-0.977368672629829,8.72292828804746,-15.4458565760949,64.1150537329097,81.3370847192407
"27",1,30,27,-0.95745195219088,8.28405582483374,-14.5681116496675,62.9339971513455,81.3370847192407
"28",1,30,28,-0.954036019832617,8.21015918762714,-14.4203183752543,62.7346417813887,81.3370847192407
"29",1,30,29,-0.775478743690882,4.93551850610613,-7.87103701221225,53.5825711371853,81.3370847192407
"30",1,30,30,-0.806487210060534,5.42052123439225,-8.8410424687845,54.9983185818125,81.3370847192407
"31",1,30,31,-0.561083428004253,2.45643249026587,-2.91286498053174,45.5822660011492,81.3370847192407
"32",1,30,32,-0.444679050972061,1.63452566348963,-1.26905132697926,42.3730713097438,81.3370847192407
"33",1,30,33,-1.12476393398245,12.3536656074253,-22.7073312148506,73.865485126365,81.3370847192407
"34",1,30,34,-0.949446938674492,8.11152468010748,-14.2230493602150,62.4682948269999,81.3370847192407
"35",1,30,35,-0.732823559002825,4.32422309315827,-6.64844618631655,51.7480670216172,81.3370847192407
"36",1,30,36,-0.883399931984973,6.77531496514207,-11.5506299302841,58.8202848454373,81.3370847192407
"37",1,30,37,-0.809762962174464,5.47379212527759,-8.94758425055519,55.1520044202647,81.3370847192407
"38",1,30,38,-0.948997564825112,8.10190591562335,-14.2038118312467,62.4423042406587,81.3370847192407
"39",1,30,39,-0.842869314525393,6.03423306055196,-10.0684661211039,56.7502249547362,81.3370847192407
"40",1,30,40,-0.924592346683413,7.59024178509497,-13.1804835701899,61.0549904755147,81.3370847192407
"41",1,30,41,-0.63023752445077,3.10252609247284,-4.20505218494567,47.8425921854076,81.3370847192407
"42",1,30,42,-0.75189010777002,4.5895947047462,-7.17918940949239,52.5521592333375,81.3370847192407
"43",1,30,43,-0.977425933139626,8.7242095343532,-15.4484190687064,64.1184954339971,81.3370847192407
"44",1,30,44,-0.674791965313962,3.59194265974093,-5.18388531948187,49.4539835781529,81.3370847192407
"45",1,30,45,-0.726075643801924,4.23330225710637,-6.46660451421273,51.4695583607018,81.3370847192407
"46",1,30,46,-0.914334646558862,7.38154446633899,-12.7630889326780,60.4860203049618,81.3370847192407
"47",1,30,47,-0.597104633150364,2.77658837793922,-3.55317675587845,46.7243038942119,81.3370847192407
"48",1,30,48,-0.400729022185019,1.39604566459177,-0.792091329183533,41.3343061718029,81.3370847192407
"49",1,30,49,-0.71509982777512,4.08871592315082,-6.17743184630164,51.023248846649,81.3370847192407
"50",1,30,50,-0.947017852573928,8.05961442358532,-14.1192288471706,62.3279955278703,81.3370847192407
"51",1,30,51,-1.06160155661900,10.7216741973304,-19.4433483946608,69.4672342255606,81.3370847192407
"52",1,30,52,-0.554256268872236,2.39955973886304,-2.79911947772608,45.3741775702207,81.3370847192407
"53",1,30,53,-0.525454523434818,2.17229213510724,-2.34458427021449,44.5246720270083,81.3370847192407
"54",1,30,54,-1.04604081229119,10.3360664504824,-18.6721329009648,68.4346224035474,81.3370847192407
"55",1,30,55,-0.649387340729082,3.30546862979770,-4.61093725959539,48.5197274456384,81.3370847192407
"56",1,30,56,-0.397434961098476,1.37953676886056,-0.759073537721118,41.2599397603215,81.3370847192407
"57",1,30,57,-0.549280822268156,2.35885031412497,-2.71770062824993,45.2241698968889,81.3370847192407
"58",1,30,58,-0.765750959042277,4.79047706842102,-7.58095413684205,53.152817089121,81.3370847192407
"59",1,30,59,-0.874251355738907,6.6027470328173,-11.2054940656346,58.3419728316288,81.3370847192407
"60",1,30,60,-0.652871528078635,3.34357922656159,-4.68715845312318,48.6454107162433,81.3370847192407
"61",1,30,61,-0.86010065748413,6.34189731420494,-10.6837946284099,57.6148777562398,81.3370847192407
"62",1,30,62,-0.589971805883354,2.71044085671254,-3.42088171342508,46.4921709511071,81.3370847192407
"63",1,30,63,-0.822759364472114,5.68900544702175,-9.3780108940435,55.7696087211475,81.3370847192407
"64",1,30,64,-0.715238174063404,4.0905131923403,-6.1810263846806,51.0288230966314,81.3370847192407
"65",1,30,65,-0.426147427739831,1.52972520501241,-1.05945041002483,41.9243418972151,81.3370847192407
"66",1,30,66,-0.909351153982536,7.28152587945627,-12.5630517589125,60.2125986820841,81.3370847192407
"67",1,30,67,-0.577499305294295,2.59807743168103,-3.19615486336206,46.0934232283268,81.3370847192407
"68",1,30,68,-0.923994357086165,7.57797147373019,-13.1559429474604,61.0215927026257,81.3370847192407
"69",1,30,69,-0.598855377577206,2.7930373803878,-3.58607476077561,46.7817405506312,81.3370847192407
"70",1,30,70,-0.588139938519891,2.69367611878515,-3.3873522375703,46.4330373491175,81.3370847192407
"71",1,30,71,-0.673131804098203,3.57260677542926,-5.14521355085852,49.3916576001423,81.3370847192407
"72",1,30,72,-0.514886036580517,2.09385153231780,-2.18770306463561,44.2241963270130,81.3370847192407
"73",1,30,73,-0.580199214503187,2.62204845453408,-3.24409690906816,46.1789729493617,81.3370847192407
"74",1,30,74,-0.641484116359624,3.22038498663798,-4.44076997327596,48.2374849699502,81.3370847192407
"75",1,30,75,-0.92613257205792,7.62190546899043,-13.2438109379809,61.1411428251067,81.3370847192407
"76",1,30,76,-1.0939753470187,11.5454351033830,-21.0908702067659,71.6799291161609,81.3370847192407
"77",1,30,77,-0.631899000747868,3.1197020520056,-4.23940410401120,47.9004348352022,81.3370847192407
"78",1,30,78,-0.589213564347668,2.70349070069965,-3.4069814013993,46.4676706615666,81.3370847192407
"79",1,30,79,-0.626709927415553,3.06632675941905,-4.13265351883811,47.7203483877294,81.3370847192407
"80",1,30,80,-0.528708080745651,2.19696489445471,-2.39392978890943,44.6183744549129,81.3370847192407
"81",1,30,81,-0.250394110738814,0.803772531227578,0.392454937544845,38.3839565839024,81.3370847192407
"82",1,30,82,-0.838114215537848,5.95125857213759,-9.90251714427519,56.51559720312,81.3370847192407
