"","","","","","beta_1","beta_2","alpha_1","","","",""
"99","cds-hnc","4","30","17",NA,NA,NA,NA,NA,NA,NA
"100","cds-hrp","4","30","17",NA,NA,NA,NA,NA,NA,NA
"101","cds-hnc-w","4","30","17",NA,NA,NA,NA,NA,NA,NA
"102","cds-hrp-w","4","30","17",NA,NA,NA,NA,NA,NA,NA
"103","mmds-c","4","30","18","-0.173564568160541","-5.12664009975537","-0.624251561828627","0.0824846947940435","-2.31378314180062","363.703837116779","63.7141305292632"
"104","mmds-1","4","30","18","-0.354972428284002",NA,NA,"0.743628888582987","-0.364754748391076","40.3427038144875","63.7141305292632"
"105","cds-hnc","4","30","18",NA,NA,NA,"0.724417866240067","1.64873733740508","41.4125622766712","63.7141305292632"
"106","cds-hrp","4","30","18",NA,NA,NA,"0.876754247001563","1.70248832566064","34.217113977603","63.7141305292632"
"107","cds-hnc-w","4","30","18",NA,NA,NA,"0.743189528635271","1.62752378742243","40.3665536772153","63.7141305292632"
"108","cds-hrp-w","4","30","18",NA,NA,NA,"0.876754247001563","1.70248832566064","34.217113977603","63.7141305292632"
"109","mmds-c","4","30","19","-2.29490479067724","-0.791406269501057","-0.115220883629719","0.439686188330183","-6.50426154710915","68.2304807297505","63.7141305292632"
"110","mmds-1","4","30","19","-0.848704158739738",NA,NA,"0.52594231764587","-10.2743744391923","57.0404757203807","63.7141305292632"
"111","cds-hnc","4","30","19",NA,NA,NA,"0.525942316180561","-10.2743744391923","57.0404758792991","63.7141305292632"
"112","cds-hrp","4","30","19",NA,NA,NA,"0.686215795576788","-9.32066946851505","43.7180260107303","63.7141305292632"
"113","cds-hnc-w","4","30","19",NA,NA,NA,"0.525942316180561","-10.2743744391923","57.0404758792991","63.7141305292632"
"114","cds-hrp-w","4","30","19",NA,NA,NA,"0.686215795576788","-9.32066946851505","43.7180260107303","63.7141305292632"
"115","mmds-c","4","30","20","-0.786803087040556","-3.31820341355084","0.171995302862388","0.261219993324811","-8.53406716397713","114.845726845636","63.7141305292632"
"116","mmds-1","4","30","20","-0.866770366714405",NA,NA,"0.517637099982168","-10.9278497139028","57.9556604444184","63.7141305292632"
"117","cds-hnc","4","30","20",NA,NA,NA,"0.517637100416938","-10.9278497139028","57.9556603957408","63.7141305292632"
"118","cds-hrp","4","30","20",NA,NA,NA,"0.632227909322294","-9.02272770727747","47.4512427522505","63.7141305292632"
"119","cds-hnc-w","4","30","20",NA,NA,NA,"0.517637100416938","-10.9278497139028","57.9556603957408","63.7141305292632"
"120","cds-hrp-w","4","30","20",NA,NA,NA,"0.632227909322294","-9.02272770727747","47.4512427522505","63.7141305292632"
"121","mmds-c","4","30","21","-0.00988850064298756","-2.86384054239318","-0.0724945962292845","0.294684637839347","-0.910241055035275","101.803745929759","63.7141305292632"
"122","mmds-1","4","30","21","-0.434928833757084",NA,NA,"0.711997336026479","-1.15717951719839","42.1349891102462","63.7141305292632"
"123","cds-hnc","4","30","21",NA,NA,NA,"0.711997341286161","-1.15717951719837","42.1349887989857","63.7141305292632"
"124","cds-hrp","4","30","21",NA,NA,NA,NA,NA,NA,NA
"125","cds-hnc-w","4","30","21",NA,NA,NA,"0.711997341286161","-1.15717951719837","42.1349887989857","63.7141305292632"
"126","cds-hrp-w","4","30","21",NA,NA,NA,NA,NA,NA,NA
"127","mmds-c","4","30","22","-0.469423704750789","-0.469422200246586","-1.86021204261511","0.697714245700274","2.43054222271395","42.9975454634582","63.7141305292632"
"128","mmds-1","4","30","22","-0.469422232768785",NA,NA,"0.697714234580231","-1.56945777728608","42.9975461487453","63.7141305292632"
"129","cds-hnc","4","30","22",NA,NA,NA,"0.697714238588261","-1.56945777728607","42.9975459017453","63.7141305292632"
"130","cds-hrp","4","30","22",NA,NA,NA,"0.787299328391808","-0.943463391871955","38.1049480396231","63.7141305292632"
"131","cds-hnc-w","4","30","22",NA,NA,NA,"0.697714238588261","-1.56945777728607","42.9975459017453","63.7141305292632"
"132","cds-hrp-w","4","30","22",NA,NA,NA,NA,NA,NA,NA
"133","mmds-c","4","30","23","-0.689411978394546","-0.689396407269425","0.243537087308655","0.599875954652771","-1.53170269916499","50.0103392498288","63.7141305292632"
"134","mmds-1","4","30","23","-0.689398447353278",NA,NA,"0.59987839109584","-5.5317027000921","50.0101361297527","63.7141305292632"
"135","cds-hnc","4","30","23",NA,NA,NA,"0.599878388718341","-5.53170270009209","50.010136327958","63.7141305292632"
"136","cds-hrp","4","30","23",NA,NA,NA,"0.671798397681175","-4.95061791480843","44.6562541732014","63.7141305292632"
"137","cds-hnc-w","4","30","23",NA,NA,NA,"0.599878388718341","-5.53170270009209","50.010136327958","63.7141305292632"
"138","cds-hrp-w","4","30","23",NA,NA,NA,"0.671798397681175","-4.95061791480843","44.6562541732014","63.7141305292632"
"139","mmds-c","4","30","24","-0.686307142171826","-2.88008270217354","0.106186910872291","0.274093766936476","-8.09842552753653","109.451595106695","63.7141305292632"
"140","mmds-1","4","30","24","-0.829913301892977",NA,NA,"0.534616774183156","-9.62022531142619","56.1149620601358","63.7141305292632"
"141","cds-hnc","4","30","24",NA,NA,NA,"0.534616772476803","-9.62022531142617","56.1149622392397","63.7141305292632"
"142","cds-hrp","4","30","24",NA,NA,NA,"0.661078795067183","-8.56584063478673","45.3803695169971","63.7141305292632"
"143","cds-hnc-w","4","30","24",NA,NA,NA,"0.534616772476803","-9.62022531142617","56.1149622392397","63.7141305292632"
"144","cds-hrp-w","4","30","24",NA,NA,NA,"0.661078795067183","-8.56584063478673","45.3803695169971","63.7141305292632"
"145","mmds-c","4","30","25","-0.558363460057729","-6.41535172833579","-0.612759290204888","0.0653652461480623","-1.5131770001919","458.959489451709","63.7141305292632"
"146","mmds-1","4","30","25","-0.591951498580004",NA,NA,"0.644381132361152","-3.45732126858684","46.5562979630914","63.7141305292632"
"147","cds-hnc","4","30","25",NA,NA,NA,"0.644381135642063","-3.45732126858684","46.5562977260467","63.7141305292632"
"148","cds-hrp","4","30","25",NA,NA,NA,"0.722276288603648","-3.5519789922612","41.5353521545031","63.7141305292632"
"149","cds-hnc-w","4","30","25",NA,NA,NA,"0.644381135642063","-3.45732126858684","46.5562977260467","63.7141305292632"
"150","cds-hrp-w","4","30","25",NA,NA,NA,"0.722276288603648","-3.5519789922612","41.5353521545031","63.7141305292632"
"151","mmds-c","4","30","26","7.46347750482461","-1.23500914224455","-0.0500437061822268","0.553046161911843","0.268418198297615","54.2450197941742","63.7141305292632"
"152","mmds-1","4","30","26","-0.551378780252804",NA,NA,"0.662438037527185","-2.75188122625429","45.2872545060773","63.7141305292632"
"153","cds-hnc","4","30","26",NA,NA,NA,"0.662437954416845","-2.7518812262537","45.287260187876","63.7141305292632"
"154","cds-hrp","4","30","26",NA,NA,NA,"0.606617506784006","-1.90947846108215","49.4545568904623","63.7141305292632"
"155","cds-hnc-w","4","30","26",NA,NA,NA,"0.662437954416845","-2.7518812262537","45.287260187876","63.7141305292632"
"156","cds-hrp-w","4","30","26",NA,NA,NA,"0.606617506784006","-1.90947846108215","49.4545568904623","63.7141305292632"
"157","mmds-c","4","30","27","-0.259344316871879","-0.259155891553256","-1.43076735456806","0.778552819028877","4.3391121060897","38.533031114601","63.7141305292632"
"158","mmds-1","4","30","27","-0.259158067436434",NA,NA,"0.778552900416565","0.339112105438225","38.5330270864684","63.7141305292632"
"159","cds-hnc","4","30","27",NA,NA,NA,"0.778552899183911","0.339112105438246","38.5330271474763","63.7141305292632"
"160","cds-hrp","4","30","27",NA,NA,NA,"0.821296869542054","0.801729091048013","36.5275956996252","63.7141305292632"
"161","cds-hnc-w","4","30","27",NA,NA,NA,"0.778552899183911","0.339112105438246","38.5330271474763","63.7141305292632"
"162","cds-hrp-w","4","30","27",NA,NA,NA,"0.821296869542054","0.801729091048013","36.5275956996252","63.7141305292632"
"163","mmds-c","4","30","28","-8.08724600002787","-0.65253696588148","-4.06909354044182","0.616857174329213","-0.679805057213409","48.6336241977291","63.7141305292632"
"164","mmds-1","4","30","28","-0.652536869456565",NA,NA,"0.616861219613739","-4.67980530045579","48.6333052656238","63.7141305292632"
"165","cds-hnc","4","30","28",NA,NA,NA,"0.616861215303913","-4.67980530045576","48.6333056054103","63.7141305292632"
"166","cds-hrp","4","30","28",NA,NA,NA,"0.690554108633995","-7.89237432631871","43.4433734082676","63.7141305292632"
"167","cds-hnc-w","4","30","28",NA,NA,NA,"0.616861215303913","-4.67980530045576","48.6333056054103","63.7141305292632"
"168","cds-hrp-w","4","30","28",NA,NA,NA,"0.690554108633995","-7.89237432631871","43.4433734082676","63.7141305292632"
"169","mmds-c","4","30","29","-0.171431901033471","-2.92118156789899","0.205255892513929","0.396636191958977","2.06214609452516","75.6360629922114","63.7141305292632"
"170","mmds-1","4","30","29","-0.376113718658342",NA,NA,"0.73547599211687","-0.553990885417631","40.7899106450138","63.7141305292632"
"171","cds-hnc","4","30","29",NA,NA,NA,"0.73547599015985","-0.553990885417607","40.7899107535512","63.7141305292632"
"172","cds-hrp","4","30","29",NA,NA,NA,"0.836966627921919","1.24108124151037","35.8437230340786","63.7141305292632"
"173","cds-hnc-w","4","30","29",NA,NA,NA,"0.73547599015985","-0.553990885417607","40.7899107535512","63.7141305292632"
"174","cds-hrp-w","4","30","29",NA,NA,NA,"0.836966627921919","1.24108124151037","35.8437230340786","63.7141305292632"
"175","mmds-c","4","30","30","0.0839061358447209","-3.0483506879667","-0.159755770167332","0.258533872387556","-1.48896211189604","116.038953514874","63.7141305292632"
"176","mmds-1","4","30","30","-0.399381834016299",NA,NA,"0.726324809710897","-0.778543557791641","41.3038348668567","63.7141305292632"
"177","cds-hnc","4","30","30",NA,NA,NA,"0.716400962508337","1.21572793877076","41.8759906393214","63.7141305292632"
"178","cds-hrp","4","30","30",NA,NA,NA,"0.476794908870672","0.384055711156379","62.9201349298327","63.7141305292632"
"179","cds-hnc-w","4","30","30",NA,NA,NA,"0.716398376018759","1.21783930122301","41.8761418286834","63.7141305292632"
"180","cds-hrp-w","4","30","30",NA,NA,NA,NA,NA,NA,NA
"181","mmds-c","4","30","31","-0.140102025666052","-5.88807204381119","-0.796415000286644","0.0548707023471652","-1.21746408095266","546.739857824143","63.7141305292632"
"182","mmds-1","4","30","31","-0.284778980433988",NA,NA,"0.769547123341587","0.173338586984085","38.9839674401376","63.7141305292632"
"183","cds-hnc","4","30","31",NA,NA,NA,"0.768918027783725","2.16513242622659","39.0158624404605","63.7141305292632"
"184","cds-hrp","4","30","31",NA,NA,NA,"0.861445303884531","1.00312404293514","34.8251941994697","63.7141305292632"
"185","cds-hnc-w","4","30","31",NA,NA,NA,NA,NA,NA,NA
"186","cds-hrp-w","4","30","31",NA,NA,NA,"0.861445303884531","1.00312404293514","34.8251941994697","63.7141305292632"
"187","mmds-c","4","30","32","-3.0867608240112","-0.366621975941759","0.0512818285957533","0.499259878171959","2.56938227478973","60.0889462815339","63.7141305292632"
"188","mmds-1","4","30","32","-0.433225466145051",NA,NA,"0.712693171062076","-1.13800082706799","42.09385078756","63.7141305292632"
"189","cds-hnc","4","30","32",NA,NA,NA,"0.712693170931612","-1.13800082706796","42.0938507952656","63.7141305292632"
"190","cds-hrp","4","30","32",NA,NA,NA,"0.756932573770285","0.701577469627339","39.6336490720301","63.7141305292632"
"191","cds-hnc-w","4","30","32",NA,NA,NA,"0.712693170931612","-1.13800082706796","42.0938507952656","63.7141305292632"
"192","cds-hrp-w","4","30","32",NA,NA,NA,"0.756932573770285","0.701577469627339","39.6336490720301","63.7141305292632"
"193","mmds-c","4","30","33","-2.18400075091782","-0.763504733191177","-0.224848365541147","0.473823814925108","-5.20450685096375","63.3146732076812","63.7141305292632"
"194","mmds-1","4","30","33","-0.81339348697538",NA,NA,"0.542267345508487","-9.06657943053309","55.323264895969","63.7141305292632"
"195","cds-hnc","4","30","33",NA,NA,NA,"0.542267257097562","-9.06657943053189","55.3232739158407","63.7141305292632"
"196","cds-hrp","4","30","33",NA,NA,NA,"0.617413429009973","-6.71904270665329","48.5898080450003","63.7141305292632"
"197","cds-hnc-w","4","30","33",NA,NA,NA,"0.542267257097562","-9.06657943053189","55.3232739158407","63.7141305292632"
"198","cds-hrp-w","4","30","33",NA,NA,NA,"0.617413429009973","-6.71904270665329","48.5898080450003","63.7141305292632"
"199","mmds-c","4","30","34","1.02550413879471","-0.903172292403081","-0.0963102049373828","0.631876143588962","1.45615709073598","47.4776588804326","63.7141305292632"
"200","mmds-1","4","30","34","-0.530398223564017",NA,NA,"0.671632641219742","-2.41976087863705","44.6672751722094","63.7141305292632"
"201","cds-hnc","4","30","34",NA,NA,NA,"0.671632566049851","-2.41976087863655","44.6672801714223","63.7141305292632"
"202","cds-hrp","4","30","34",NA,NA,NA,"0.658453651876318","-0.893873784971968","45.5612933644039","63.7141305292632"
"203","cds-hnc-w","4","30","34",NA,NA,NA,"0.671632566049851","-2.41976087863655","44.6672801714223","63.7141305292632"
"204","cds-hrp-w","4","30","34",NA,NA,NA,"0.658453651876318","-0.893873784971968","45.5612933644039","63.7141305292632"
"205","mmds-c","4","30","35","4.58483077980487","-1.97705509566445","0.0651133829756404","0.47081401191068","1.68112282380711","63.7194289911903","63.7141305292632"
"206","mmds-1","4","30","35","0.0857763156637263",NA,NA,"0.875703757628586","1.55363871165438","34.2581606378398","63.7141305292632"
"207","cds-hnc","4","30","35",NA,NA,NA,NA,NA,NA,NA
"208","cds-hrp","4","30","35",NA,NA,NA,NA,NA,NA,NA
"209","cds-hnc-w","4","30","35",NA,NA,NA,NA,NA,NA,NA
"210","cds-hrp-w","4","30","35",NA,NA,NA,NA,NA,NA,NA
"211","mmds-c","4","30","36","-3.19206558398535","5.34274052005967","0.0609144771323537","0.661114819114152","5.75567388449231","45.3778967474937","63.7141305292632"
"212","mmds-1","4","30","36","19.018380177931",NA,NA,"0.999999982869127","1.99999897214761","30.0000005139262","63.7141305292632"
"213","cds-hnc","4","30","36",NA,NA,NA,NA,NA,NA,NA
"214","cds-hrp","4","30","36",NA,NA,NA,"1.0000000029279","5.99999999199882","29.9999999121629","63.7141305292632"
"215","cds-hnc-w","4","30","36",NA,NA,NA,NA,NA,NA,NA
"216","cds-hrp-w","4","30","36",NA,NA,NA,"0.989649305943425","5.37595255634086","30.3137685438997","63.7141305292632"
"217","mmds-c","4","30","37","-3.24946438978838","-0.902462641428137","0.218588430401199","0.296145089662152","-11.1903360620765","101.301696523905","63.7141305292632"
"218","mmds-1","4","30","37","-0.953421157452848",NA,NA,"0.478477617280228","-14.3938021095066","62.6988576195614","63.7141305292632"
"219","cds-hnc","4","30","37",NA,NA,NA,"0.478477618276933","-14.3938021095066","62.6988574889549","63.7141305292632"
"220","cds-hrp","4","30","37",NA,NA,NA,"0.62371163649946","-14.0856006435943","48.099150704279","63.7141305292632"
"221","cds-hnc-w","4","30","37",NA,NA,NA,"0.478477618276933","-14.3938021095066","62.6988574889549","63.7141305292632"
"222","cds-hrp-w","4","30","37",NA,NA,NA,"0.62371163649946","-14.0856006435943","48.099150704279","63.7141305292632"
"223","mmds-c","4","30","38","-0.209561544448042","-1.49218996696689","0.156667788056245","0.494575678993994","-1.9677938998732","60.6580575515205","63.7141305292632"
"224","mmds-1","4","30","38","-0.67339183141963",NA,NA,"0.607270144565813","-5.15125892850059","49.4014077070254","63.7141305292632"
"225","cds-hnc","4","30","38",NA,NA,NA,"0.607270231929863","-5.15125892849977","49.4014005999637","63.7141305292632"
"226","cds-hrp","4","30","38",NA,NA,NA,NA,NA,NA,NA
"227","cds-hnc-w","4","30","38",NA,NA,NA,"0.607270231929863","-5.15125892849977","49.4014005999637","63.7141305292632"
"228","cds-hrp-w","4","30","38",NA,NA,NA,NA,NA,NA,NA
"229","mmds-c","4","30","39","0.147992399086154","-3.37596244974248","-0.11697733512862","0.266003207210412","0.998080995114443","112.780595071057","63.7141305292632"
"230","mmds-1","4","30","39","-0.253299610702926",NA,NA,"0.780577345763662","0.374953837207055","38.4330907921112","63.7141305292632"
"231","cds-hnc","4","30","39",NA,NA,NA,NA,NA,NA,NA
"232","cds-hrp","4","30","39",NA,NA,NA,NA,NA,NA,NA
"233","cds-hnc-w","4","30","39",NA,NA,NA,NA,NA,NA,NA
