"","","","","beta_1","","","",""
"1",2,30,1,-0.292081345357329,0.938356859600498,0.123286280799004,39.1167321789153,58.4022943300631
"2",2,30,2,-0.756750800997849,4.65927013218197,-7.31854026436394,52.7612415816315,58.4022943300631
"3",2,30,3,-0.449375395125509,1.66211228996633,-1.32422457993266,42.4893428279993,58.4022943300631
"4",2,30,4,-0.626451187236199,3.06368603746823,-4.12737207493646,47.7114123418434,58.4022943300631
"5",2,30,5,-0.182997632180733,0.624338607415376,0.751322785169249,37.3204067818143,58.4022943300631
"6",2,30,6,0.0217842136417823,0.285818351779300,1.4283632964414,34.8445682447065,58.4022943300631
"7",2,30,7,-0.731651086973439,4.30831356610227,-6.61662713220455,51.6994489103489,58.4022943300631
"8",2,30,8,-0.317912246153630,1.03219219171806,-0.0643843834361215,39.6020097044443,58.4022943300631
"9",2,30,9,7.2640253233464,-8.8670229932655e-08,2.00000017734046,30.0000024519894,58.4022943300631
"10",2,30,10,-0.759059295726578,4.69265173753919,-7.38530347507838,52.8611284178964,58.4022943300631
"11",2,30,11,-0.719930542809531,4.15185070759993,-6.30370141519985,51.2186623895817,58.4022943300631
"12",2,30,12,-0.638237084627194,3.18597201210325,-4.37194402420651,48.1226642353951,58.4022943300631
"13",2,30,13,-0.637754352547795,3.18088279687238,-4.36176559374476,48.1056503208927,58.4022943300631
"14",2,30,14,0.97052726199167,0.00680584049657032,1.98638831900686,30.7194153757115,58.4022943300631
"15",2,30,15,-0.623620556158699,3.03492266812772,-4.06984533625544,47.6139205553602,58.4022943300631
"16",2,30,16,-0.821197211489,5.66280997798685,-9.3256199559737,55.6947069101587,58.4022943300631
"17",2,30,17,-0.508934034791151,2.05080392952852,-2.10160785905705,44.0575702747477,58.4022943300631
"18",2,30,18,-0.660293983797364,3.42600643532263,-4.85201287064526,48.9157368857542,58.4022943300631
"19",2,30,19,0.341299266962606,0.0822845235021912,1.83543095299562,32.5450084424897,58.4022943300631
"20",2,30,20,-0.250901365065150,0.805293722944808,0.389412554110383,38.3925142409049,58.4022943300631
"21",2,30,21,-0.712142363999348,4.05045007572105,-6.1009001514421,50.9043986181694,58.4022943300631
"22",2,30,22,-0.87456447796196,6.60860244548196,-11.2172048909639,58.3582364937042,58.4022943300631
"23",2,30,23,0.816977799432633,0.0125357658163454,1.97492846836731,30.9787927677742,58.4022943300631
"24",2,30,24,-0.764210906539215,4.76782286511964,-7.53564573023929,53.0854031668609,58.4022943300631
"25",2,30,25,-0.059251858983381,0.390195568906296,1.21960886218741,35.7045300729556,58.4022943300631
"26",2,30,26,-0.336805345699657,1.10635880302570,-0.212717606051395,39.9728888179299,58.4022943300631
"27",2,30,27,7.64070398910452,-1.22755387470898e-07,2.00000024551077,30.0000011543608,58.4022943300631
"28",2,30,28,-0.455493658637327,1.69869184714606,-1.39738369429212,42.6423916368076,58.4022943300631
"29",2,30,29,-0.585029488632788,2.66541767107527,-3.33083534215053,46.3330803744568,58.4022943300631
"30",2,30,30,-0.76480145240905,4.77649997087928,-7.55299994175855,53.1112335401089,58.4022943300631
"31",2,30,31,-0.675632253182285,3.60176270333444,-5.20352540666887,49.4855983365774,58.4022943300631
"32",2,30,32,-0.972509360793865,8.61459998947903,-15.2291999789581,63.8239458830303,58.4022943300631
"33",2,30,33,7.85358345714448,-8.4194099386094e-08,2.0000001683882,30.0000007541186,58.4022943300631
"34",2,30,34,-0.0421158783460399,0.365411996014256,1.26917600797149,35.5107917488967,58.4022943300631
"35",2,30,35,-0.121864557378024,0.495407665717507,1.00918466856499,36.4720201265485,58.4022943300631
"36",2,30,36,-0.913751748197037,7.36979901903558,-12.7395980380712,60.4539381405150,58.4022943300631
"37",2,30,37,-0.766726620204595,4.80487241827842,-7.60974483655684,53.1956132951261,58.4022943300631
"38",2,30,38,-0.818464852320365,5.61720666610024,-9.23441333220049,55.5641350172566,58.4022943300631
"39",2,30,39,-0.748828623602134,4.54613419771996,-7.09226839543993,52.421327449153,58.4022943300631
"40",2,30,40,-0.801699193617804,5.34336081098518,-8.68672162197036,54.7751110046398,58.4022943300631
"41",2,30,41,-0.446826298644649,1.64708623663466,-1.29417247326933,42.4261030479093,58.4022943300631
"42",2,30,42,-0.859409439893975,6.32934478574782,-10.6586895714956,57.5797560646101,58.4022943300631
"43",2,30,43,-0.520449830140794,2.13482407657485,-2.26964815314971,44.3816424460381,58.4022943300631
"44",2,30,44,-0.391876432865058,1.35209001160807,-0.704180023216144,41.1355216232702,58.4022943300631
"45",2,30,45,-0.0699404968872902,0.406474415065117,1.18705116986977,35.8288041539984,58.4022943300631
"46",2,30,46,-0.79190120570476,5.18805720223954,-8.37611440447907,54.3236102641198,58.4022943300631
"47",2,30,47,-1.02524759810050,9.83195322784495,-17.6639064556899,67.0859560968217,58.4022943300631
"48",2,30,48,-0.294678928954699,0.94741473599038,0.105170528019241,39.1644224337849,58.4022943300631
"49",2,30,49,-0.588434633835234,2.69636698135985,-3.39273396271969,46.4425369841209,58.4022943300631
"50",2,30,50,-0.596328515131635,2.76932342341201,-3.53864684682402,46.6988999521457,58.4022943300631
"51",2,30,51,-0.796025063046412,5.25299895164123,-8.50599790328246,54.5127824572263,58.4022943300631
"52",2,30,52,-0.744401316748779,4.48386224575092,-6.96772449150184,52.2332956410512,58.4022943300631
"53",2,30,53,-0.726182515612817,4.23473013689665,-6.46946027379329,51.4739447826301,58.4022943300631
"54",2,30,54,-0.751445229672405,4.58325901432013,-7.16651802864025,52.5331063753419,58.4022943300631
"55",2,30,55,-0.713907460581693,4.07325296739725,-6.1465059347945,50.9752600667762,58.4022943300631
"56",2,30,56,-0.294906311999549,0.948211852846236,0.103576294307528,39.1686087132316,58.4022943300631
"57",2,30,57,-1.04913076635702,10.4120805624787,-18.8241611249574,68.6380795902395,58.4022943300631
"58",2,30,58,0.185883613528749,0.151220070127169,1.69755985974566,33.4801667452475,58.4022943300631
"59",2,30,59,-0.660291339177035,3.42597671624972,-4.85195343249943,48.9156399405275,58.4022943300631
"60",2,30,60,-0.436403015864739,1.58693250302877,-1.17386500605754,42.1707010234479,58.4022943300631
"61",2,30,61,-0.726019299221283,4.23254960535857,-6.46509921071714,51.4672460838665,58.4022943300631
"62",2,30,62,-0.641613682645155,3.22176468792732,-4.44352937585464,48.2420803721562,58.4022943300631
"63",2,30,63,-0.645191420573766,3.26006206556274,-4.52012413112548,48.3693909448163,58.4022943300631
"64",2,30,64,-0.559258410221765,2.44111396886515,-2.88222793773030,45.5263839638892,58.4022943300631
"65",2,30,65,-0.793600756066838,5.21474674914082,-8.42949349828163,54.4014221557881,58.4022943300631
"66",2,30,66,-0.463314817041531,1.74652494469597,-1.49304988939194,42.8406576176724,58.4022943300631
"67",2,30,67,-0.164646403914527,0.582574849667573,0.834850300664854,37.0547406420572,58.4022943300631
"68",2,30,68,-0.21579013547422,0.706234420040272,0.587531159919455,37.8200722801418,58.4022943300631
"69",2,30,69,-0.511323222397235,2.06798698264936,-2.13597396529873,44.1242322695682,58.4022943300631
"70",2,30,70,-0.73730442753585,4.38545896855156,-6.77091793710313,51.9347524761223,58.4022943300631
"71",2,30,71,-1.07722641749359,11.1157372155549,-20.2314744311099,70.5242839134532,58.4022943300631
"72",2,30,72,-0.605745629115394,2.85859901262955,-3.71719802525911,47.0095619096708,58.4022943300631
"73",2,30,73,-0.37947182504535,1.29266009601128,-0.585320192022554,40.8626554894223,58.4022943300631
"74",2,30,74,-0.619133360802343,2.98980145455343,-3.97960290910685,47.4603807760459,58.4022943300631
"75",2,30,75,-0.358803049267455,1.19901964189458,-0.39803928378917,40.422372130528,58.4022943300631
"76",2,30,76,-0.909334677585663,7.28119674584373,-12.5623934916875,60.2116979441546,58.4022943300631
"77",2,30,77,-0.0110313508670889,0.324310263670952,1.35137947265810,35.1759781741335,58.4022943300631
"78",2,30,78,-0.860841393793074,6.35536855530273,-10.7107371106055,57.6525562556398,58.4022943300631
"79",2,30,79,-0.133361021025187,0.517506999247364,0.964986001505273,36.6237334393431,58.4022943300631
"80",2,30,80,-0.436670080892537,1.58844825560341,-1.17689651120682,42.1771814573286,58.4022943300631
"81",2,30,81,-0.205352017305696,0.679108709945341,0.641782580109318,37.6574647483305,58.4022943300631
"82",2,30,82,-0.65476163953613,3.36440842038322,-4.72881684076644,48.7139147162723,58.4022943300631
"83",2,30,83,-0.859684282647046,6.33433384203553,-10.6686676840711,57.5937168034877,58.4022943300631
"84",2,30,84,-0.373525043256587,1.26504102840191,-0.530082056803817,40.7341569937543,58.4022943300631
"85",2,30,85,-0.665753783032701,3.48772481764539,-4.97544963529078,49.1168389815336,58.4022943300631
"86",2,30,86,-0.663952338914715,3.46725860969941,-4.93451721939883,49.0502736535315,58.4022943300631
"87",2,30,87,-0.512160836590639,2.07404176027100,-2.14808352054200,44.147673766926,58.4022943300631
"88",2,30,88,-0.653518797540002,3.35070001163654,-4.70140002327309,48.6688443181316,58.4022943300631
"89",2,30,89,-0.173860354435471,0.603196149099887,0.793607701800227,37.1869101443774,58.4022943300631
"90",2,30,90,-0.504972042807178,2.02259230058333,-2.04518460116665,43.9476811673465,58.4022943300631
"91",2,30,91,-0.753993381456083,4.61964236646578,-7.23928473293156,52.6424259650913,58.4022943300631
"92",2,30,92,-0.0545117204460269,0.383180930605444,1.23363813878911,35.6502677685416,58.4022943300631
"93",2,30,93,-0.834487445245821,5.88853292780077,-9.77706585560154,56.3377943536286,58.4022943300631
"94",2,30,94,-0.904304477420042,7.18115824430927,-12.3623164886185,59.9377041024291,58.4022943300631
"95",2,30,95,-0.499968975361358,1.98746789839681,-1.97493579679363,43.8100804651694,58.4022943300631
"96",2,30,96,-0.573885792057002,2.56629602216757,-3.13259204433514,45.9795830209332,58.4022943300631
"97",2,30,97,-0.699271361245643,3.8873039525953,-5.7746079051906,50.3940601983453,58.4022943300631
"98",2,30,98,-0.171830010098750,0.598592625741039,0.802814748517923,37.1575762765453,58.4022943300631
"99",2,30,99,-0.709116758040288,4.01160504548574,-6.02321009097149,50.7834254305457,58.4022943300631
"100",2,30,100,-0.617094462907266,2.96949079401421,-3.93898158802843,47.3910215626813,58.4022943300631
"101",2,30,101,-0.47629016614806,1.8285992575947,-1.65719851518940,43.1761593311463,58.4022943300631
"102",2,30,102,-0.566654012602578,2.50371627297662,-3.00743254595324,45.7540011961576,58.4022943300631
"103",2,30,103,-0.509067884203936,2.05176315547718,-2.10352631095436,44.0612969857189,58.4022943300631
"104",2,30,104,-0.11206486867308,0.477293080935928,1.04541383812814,36.3454332151288,58.4022943300631
"105",2,30,105,-0.427525056371442,1.53729774894818,-1.07459549789635,41.9571536901792,58.4022943300631
"106",2,30,106,-0.844969990568143,6.0711542821385,-10.1423085642770,56.854423559193,58.4022943300631
"107",2,30,107,-0.785547702126706,5.08920558805566,-8.17841117611132,54.0345920304174,58.4022943300631
"108",2,30,108,-0.454440731931451,1.69234459099977,-1.38468918199955,42.6159250838198,58.4022943300631
"109",2,30,109,-0.802830579269795,5.36151816787943,-8.72303633575887,54.8277011608625,58.4022943300631
"110",2,30,110,-0.601359622939997,2.81671303252204,-3.63342606504408,46.8642139881087,58.4022943300631
"111",2,30,111,-0.420452049657922,1.49878274743974,-0.997565494879486,41.7896107726671,58.4022943300631
"112",2,30,112,1.11943482137392,0.00376053205230862,1.99247893589538,30.5338147725537,58.4022943300631
"113",2,30,113,-0.607601329400048,2.87648264154846,-3.75296528309692,47.071404886640,58.4022943300631
"114",2,30,114,0.414556842718509,0.0616792113273034,1.87664157734539,32.1962578349741,58.4022943300631
"115",2,30,115,-0.74320787128483,4.46719242738186,-6.93438485476372,52.1828446024526,58.4022943300631
"116",2,30,116,-0.863472011929296,6.40337382666752,-10.8067476533350,57.7867065483186,58.4022943300631
"117",2,30,117,-0.567689074080833,2.51258987672053,-3.02517975344106,45.786104975469,58.4022943300631
"118",2,30,118,-1.05973791061463,10.6751259857360,-19.3502519714721,69.342506808276,58.4022943300631
"119",2,30,119,-0.289784225668702,0.930415070057022,0.139169859885956,39.0747615253194,58.4022943300631
"120",2,30,120,-0.765690509302457,4.78958613550163,-7.57917227100327,53.1501677759409,58.4022943300631
"121",2,30,121,-0.747759671962814,4.53103645415356,-7.06207290830712,52.3758017732589,58.4022943300631
"122",2,30,122,-0.351343699765693,1.16681235421424,-0.333624708428474,40.2677822450765,58.4022943300631
"123",2,30,123,-0.496861781352522,1.96593178788408,-1.93186357576815,43.7252721341173,58.4022943300631
"124",2,30,124,-0.494843158585529,1.95205390114008,-1.90410780228016,43.6704408256072,58.4022943300631
"125",2,30,125,-0.405472487964781,1.4201404337482,-0.840280867496398,41.4422302044733,58.4022943300631
"126",2,30,126,0.148697003043606,0.174795769260532,1.65040846147894,33.7509618130557,58.4022943300631
"127",2,30,127,-0.300461002552686,0.967875245686322,0.0642495086273558,39.2714597768035,58.4022943300631
"128",2,30,128,-0.6446539526166,3.2542841577921,-4.5085683155842,48.3502142087426,58.4022943300631
"129",2,30,129,-0.659188465252876,3.41362202187296,-4.82724404374592,48.8752504362823,58.4022943300631
"130",2,30,130,-0.618811639796423,2.98658856446351,-3.97317712892702,47.4494196347645,58.4022943300631
"131",2,30,131,-0.563370627277868,2.4757501796719,-2.9515003593438,45.6525653432121,58.4022943300631
"132",2,30,132,-0.302257906355174,0.97431858076917,0.0513628384616602,39.3049732550591,58.4022943300631
"133",2,30,133,-0.549964893571694,2.36441083063428,-2.72882166126855,45.244712744185,58.4022943300631
"134",2,30,134,-0.931830568305064,7.73978276321188,-13.4795655264238,61.4614973334145,58.4022943300631
"135",2,30,135,-0.777776340168953,4.97026804111181,-7.94053608222362,53.685069386331,58.4022943300631
"136",2,30,136,-0.541391682484992,2.29555688420492,-2.59111376840984,44.989125779731,58.4022943300631
"137",2,30,137,-0.946682687753566,8.05246820385734,-14.1049364077147,62.3086741478339,58.4022943300631
"138",2,30,138,-0.506906968795945,2.03632604711266,-2.07265209422531,44.0012458267975,58.4022943300631
"139",2,30,139,-0.794548452352145,5.22967465330266,-8.45934930660533,54.4449031843904,58.4022943300631
"140",2,30,140,-0.771539336815017,4.87637624224161,-7.75275248448322,53.4077162815886,58.4022943300631
"141",2,30,141,-0.816721485862144,5.58825283276806,-9.17650566553611,55.4811156798349,58.4022943300631
"142",2,30,142,-0.483727960259695,1.87721426375526,-1.75442852751053,43.3722341547138,58.4022943300631
"143",2,30,143,-0.240152912095451,0.773640108641803,0.452719782716393,38.2130127052669,58.4022943300631
"144",2,30,144,-0.0255370727055057,0.342896452277241,1.31420709544552,35.3296117908806,58.4022943300631
"145",2,30,145,-0.699548161860696,3.89075494386763,-5.78150988773526,50.4049179393145,58.4022943300631
"146",2,30,146,-0.958449169714612,8.3057051760019,-14.6114103520038,62.9923719885,58.4022943300631
"147",2,30,147,-0.48440838500445,1.88171983681942,-1.76343967363885,43.3903096972956,58.4022943300631
"148",2,30,148,-0.266038135236717,0.851970468211938,0.296059063576124,38.6518820432572,58.4022943300631
"149",2,30,149,-0.649780225545647,3.30974767621748,-4.61949535243495,48.533861232994,58.4022943300631
"150",2,30,150,-0.801714574143777,5.34360736691749,-8.68721473383498,54.7758253040971,58.4022943300631
"151",2,30,151,-0.334533304984184,1.09718143423601,-0.194362868472021,39.9275570342059,58.4022943300631
"152",2,30,152,-0.240879237366109,0.775741154434893,0.448517691130214,38.2250221488405,58.4022943300631
"153",2,30,153,-0.91081390765818,7.3107899209812,-12.6215798419624,60.2926502973503,58.4022943300631
"154",2,30,154,-0.975616779818108,8.68378113396911,-15.3675622679382,64.0098826346321,58.4022943300631
"155",2,30,155,-0.534328800119796,2.24017956300766,-2.48035912601533,44.7815946330529,58.4022943300631
"156",2,30,156,-0.187131505216054,0.634136304483847,0.731727391032307,37.3816086571173,58.4022943300631
"157",2,30,157,-0.872899237680672,6.5775034757764,-11.1550069515528,58.2718304945373,58.4022943300631
"158",2,30,158,-0.632379204090866,3.12468145071384,-4.24936290142767,47.9171845138421,58.4022943300631
"159",2,30,159,-0.320623519792383,1.04253966565779,-0.085079331315578,39.6543911939853,58.4022943300631
"160",2,30,160,-0.846296583753525,6.09455403585107,-10.1891080717021,56.9203985596897,58.4022943300631
"161",2,30,161,-0.84791823392019,6.12324653076641,-10.2464930615328,57.0012294066885,58.4022943300631
"162",2,30,162,-0.630957366562344,3.10995785828956,-4.21991571657913,47.8676317787099,58.4022943300631
"163",2,30,163,-0.104084092955357,0.463016167801671,1.07396766439666,36.244166530557,58.4022943300631
"164",2,30,164,-0.78985355217235,5.15603964580034,-8.31207929160068,54.2301415465429,58.4022943300631
"165",2,30,165,-1.03457811295230,10.0565485017476,-18.1130970034953,67.6867413145374,58.4022943300631
"166",2,30,166,0.0362683291571778,0.270284736993955,1.45943052601209,34.7051283207537,58.4022943300631
"167",2,30,167,-0.715496296474645,4.09386802215878,-6.18773604431756,51.0392268578993,58.4022943300631
"168",2,30,168,-0.520223578603684,2.13314398328327,-2.26628796656653,44.3752079070209,58.4022943300631
"169",2,30,169,-0.528359294654855,2.19430786176445,-2.38861572352890,44.6083022099775,58.4022943300631
"170",2,30,170,-0.88323793210039,6.77223241575483,-11.5444648315097,58.8117585561409,58.4022943300631
"171",2,30,171,-0.444496932023296,1.63346434140060,-1.26692868280119,42.3685834341085,58.4022943300631
"172",2,30,172,-0.569797824691937,2.53075402438245,-3.06150804876490,45.8516994358587,58.4022943300631
"173",2,30,173,-0.380186871109389,1.29601865525028,-0.592037310500563,40.8782065721567,58.4022943300631
"174",2,30,174,-0.679976799067449,3.65289342733566,-5.30578685467132,49.649793345549,58.4022943300631
"175",2,30,175,-0.776858249675373,4.95635984281181,-7.91271968562361,53.6440666265049,58.4022943300631
"176",2,30,176,-0.226162635258778,0.73421575765756,0.53156848468488,37.9850418832613,58.4022943300631
"177",2,30,177,-0.594734733537192,2.75445645903444,-3.50891291806887,46.6468439944254,58.4022943300631
"178",2,30,178,0.622033479931599,0.0271711670316488,1.94565766593670,31.4474516118271,58.4022943300631
"179",2,30,179,-0.816743979588262,5.58862548880716,-9.17725097761431,55.4821853903056,58.4022943300631
