"1","mmds-MS","1","60","1","9.12766108259515","-16.2553221651903","0.571704752265","104.949276286912","119.978065285457","1"
"2","cds-hnc","1","60","1","ll","-16.2553221651903","0.571707487939905","104.948774094606","119.978065285457","mt"
"3","cds-hrp","1","60","1","ll","-15.560206723839","0.606960227167851","98.8532647023136","119.978065285457","mt"
"4","cds-hnc-w","1","60","1","ll","-16.2553221651903","0.571707487939905","104.948774094606","119.978065285457","mt"
"5","cds-hrp-w","1","60","1","ll","-15.560206723839","0.606960227167851","98.8532647023136","119.978065285457","mt"
"1","mmds-MS","1","60","3","11.6531947892339","-21.3063895784677","0.534170396179089","112.323708743837","119.978065285457","1"
"2","cds-hnc","1","60","3","ll","-21.3063895784649","0.534168678099515","112.32407001749","119.978065285457","mt"
"3","cds-hrp","1","60","3","ll","-20.5974463069856","0.589480888455885","101.784470328066","119.978065285457","mt"
"4","cds-hnc-w","1","60","3","ll","-21.3063895784649","0.534168678099515","112.32407001749","119.978065285457","mt"
"5","cds-hrp-w","1","60","3","ll","-20.5974463069856","0.589480888455885","101.784470328066","119.978065285457","mt"
"1","mmds-MS","1","60","6","10.0266192230911","-14.0532384461822","0.458105134772018","130.974301411967","119.978065285457","2"
"2","cds-hnc","1","60","6","ll","-13.0474176837504","0.509031098176318","117.870991015989","119.978065285457","mt"
"3","cds-hrp","1","60","6","ll","-13.812031391333","0.498674233908821","120.319029779611","119.978065285457","mt"
"4","cds-hnc-w","1","60","6","ll","-17.5432478123954","0.540504288962132","111.007444760912","119.978065285457","mt"
"5","cds-hrp-w","1","60","6","ll","-13.812031391333","0.498674233908821","120.319029779611","119.978065285457","mt"
"1","mmds-MS","1","60","2","19.1256877772978","-36.2513755545957","0.452038627450417","132.732019691351","119.978065285457","1"
"2","cds-hnc","1","60","2","ll","-36.2513755545913","0.452038912668232","132.731935942949","119.978065285457","mt"
"3","cds-hrp","1","60","2","ll","-42.9248183045244","0.496430241146927","120.862902834805","119.978065285457","mt"
"4","cds-hnc-w","1","60","2","ll","-36.2513755545913","0.452038912668232","132.731935942949","119.978065285457","mt"
"5","cds-hrp-w","1","60","2","ll","-71.2029720653672","1.10536417615601","54.2807531619621","119.978065285457","mt"
"1","mmds-MS","1","60","4","4.80992161486514","-7.61984322973028","0.660880111748779","90.7880248374124","119.978065285457","1"
