"1","mmds-MS","1","120","2","17.3927502146393","-32.7855004292786","0.578913544471613","207.284837513219","239.956130570915","1"
"2","cds-hnc","1","120","2","ll","-32.7855004292748","0.578914367565536","207.284542797973","239.956130570915","mt"
"3","cds-hrp","1","120","2","ll","-32.7858652772327","0.524567619084636","228.759831209937","239.956130570915","mt"
"4","cds-hnc-w","1","120","2","ll","-33.0789196819102","0.491380455678455","244.209957097937","239.956130570915","mt"
"5","cds-hrp-w","1","120","2","ll","-32.7858652772327","0.524567619084636","228.759831209937","239.956130570915","mt"
"1","mmds-MS","1","120","5","19.9367505622492","-37.8735011244984","0.558388046165404","214.904313987506","239.956130570915","1"
"2","cds-hnc","1","120","5","ll","-37.8735011244984","0.558391968481169","214.902804433955","239.956130570915","mt"
"3","cds-hrp","1","120","5","ll","-37.1433983692474","0.572572933899865","209.580287322814","239.956130570915","mt"
"4","cds-hnc-w","1","120","5","ll","-37.8735011244984","0.558391968481169","214.902804433955","239.956130570915","mt"
"5","cds-hrp-w","1","120","5","ll","-37.1433983692474","0.572572933899865","209.580287322814","239.956130570915","mt"
"1","mmds-MS","1","120","1","20.6612797576244","-35.3225595152489","0.461681273294949","259.919574262951","239.956130570915","2"
"2","cds-hnc","1","120","1","ll","-33.7231196091011","0.574963712681785","208.708823449549","239.956130570915","mt"
"3","cds-hrp","1","120","1","ll","-36.7689916574985","0.492010899490669","243.897035866938","239.956130570915","mt"
"4","cds-hnc-w","1","120","1","ll","-37.3090063851891","0.449411000247665","267.016161006004","239.956130570915","mt"
"5","cds-hrp-w","1","120","1","ll","-36.7689916574985","0.492010899490669","243.897035866938","239.956130570915","mt"
"1","mmds-MS","1","120","4","32.4703104839792","-58.9406209679585","0.364318944483551","329.381718455813","239.956130570915","2"
"2","cds-hnc","1","120","4","ll","-54.8929870376286","0.502113438848738","238.989819263033","239.956130570915","mt"
"3","cds-hrp","1","120","4","ll","-61.0908512400418","0.390700958882611","307.140275117817","239.956130570915","mt"
"4","cds-hnc-w","1","120","4","ll","-59.8980421634204","0.397938411710442","301.554201526335","239.956130570915","mt"
"5","cds-hrp-w","1","120","4","ll","-61.0908512400418","0.390700958882611","307.140275117817","239.956130570915","mt"
"1","mmds-MS","1","120","3","20.7977297473531","-39.5954594947062","0.551909018333747","217.427141093452","239.956130570915","1"
"2","cds-hnc","1","120","3","ll","-39.5954594947061","0.551912253966948","217.42586640808","239.956130570915","mt"
"3","cds-hrp","1","120","3","ll","-11354.756565444","-6.94440386063356e-06","-17280100.9860985","239.956130570915","mt"
"4","cds-hnc-w","1","120","3","ll","-39.5954594947061","0.551912253966948","217.42586640808","239.956130570915","mt"
"5","cds-hrp-w","1","120","3","ll","-37.5795803354355","0.556235853125257","215.735823798071","239.956130570915","mt"
"1","mmds-MS","1","120","8","24.3199995787221","-46.6399991574443","0.527432015726634","227.517474142479","239.956130570915","1"
"2","cds-hnc","1","120","8","ll","-47.088936134308","0.640914065886035","187.232589183552","239.956130570915","mt"
"3","cds-hrp","1","120","8","ll","-47.3971242353423","0.502481381734474","238.814818542693","239.956130570915","mt"
"4","cds-hnc-w","1","120","8","ll","-46.6399991574443","0.527428646132236","227.518927688114","239.956130570915","mt"
"5","cds-hrp-w","1","120","8","ll","-47.3971242353423","0.502481381734474","238.814818542693","239.956130570915","mt"
"1","mmds-MS","1","120","7","29.5185444383339","-53.0370888766679","0.371083380815524","323.377456937785","239.956130570915","2"
"2","cds-hnc","1","120","7","ll","-52.4801624847675","0.509192704218645","235.667162953837","239.956130570915","mt"
"3","cds-hrp","1","120","7","ll","-53.0131839044913","0.415392074455192","288.883701397977","239.956130570915","mt"
"4","cds-hnc-w","1","120","7","ll","-53.6683286090456","0.431775253860314","277.922365691717","239.956130570915","mt"
"5","cds-hrp-w","1","120","7","ll","-53.0131839044913","0.415392074455192","288.883701397977","239.956130570915","mt"
"1","mmds-MS","1","120","6","20.5008346050555","-39.001669210111","0.554118868305869","216.560032266869","239.956130570915","1"
"2","cds-hnc","1","120","6","ll","-39.0016692101109","0.55412243288007","216.558639173469","239.956130570915","mt"
"3","cds-hrp","1","120","6","ll","-38.6400923239835","0.546518641115798","219.571650392386","239.956130570915","mt"
"4","cds-hnc-w","1","120","6","ll","-39.0016692101109","0.55412243288007","216.558639173469","239.956130570915","mt"
"5","cds-hrp-w","1","120","6","ll","-38.6400923239835","0.546518641115798","219.571650392386","239.956130570915","mt"
"1","mmds-MS","1","120","11","23.1351969732775","-44.270393946555","0.535331385363641","224.160217915276","239.956130570915","1"
"2","cds-hnc","1","120","11","ll","-44.270393946555","0.53533011991908","224.160747798273","239.956130570915","mt"
"3","cds-hrp","1","120","11","ll","-41.5161899445817","0.529400100773909","226.671660667568","239.956130570915","mt"
"4","cds-hnc-w","1","120","11","ll","-44.270393946555","0.53533011991908","224.160747798273","239.956130570915","mt"
"5","cds-hrp-w","1","120","11","ll","-41.5161899445817","0.529400100773909","226.671660667568","239.956130570915","mt"
"1","mmds-MS","1","120","9","24.7456692835315","-43.4913385670629","0.392638846673452","305.62436961262","239.956130570915","2"
"2","cds-hnc","1","120","9","ll","-42.1365523871279","0.687637920738244","174.510445658914","239.956130570915","mt"
"3","cds-hrp","1","120","9","ll","-43.5671379067981","0.41148403397135","291.627353902035","239.956130570915","mt"
"4","cds-hnc-w","1","120","9","ll","-47.9279173396216","0.374279629234917","320.615899522231","239.956130570915","mt"
"5","cds-hrp-w","1","120","9","ll","-43.5671379067981","0.41148403397135","291.627353902035","239.956130570915","mt"
